NLC,TLC,Station Name,Government Office Region (GOR),County or Unitary Authority,District or Unitary Authority,"NUTS2 Spatial
Unit Code",NUTS2 Spatial Unit,Station Facility Owner,Station Group,PTE Urban Area Station,London Travelcard Area,London Joint Station,"Entries
Full","Entries
Reduced","Entries
Season","Entries
Total","Exits
Full","Exits
Reduced","Exits
Season","Exits
Total","0910
Entries & Exits","0809
Entries & Exits",0910 interchanges,Check,Check Detail,Check Reason
3571,KEY,Keyham,South West,Plymouth,Plymouth,UKK4,Devon,First Great Western,PLYMOUTH BR,,,,473,"1,261",774,"2,508",473,"1,261",774,"2,508","5,016","5,600",0,,,
3237,KYN,Keynsham,South West,Bath And North East Somerset,Bath And North East Somerset,UKK1,"Gloucestershire, Wiltshire and North Somerset",First Great Western,BRISTOL BR,,,,"51,637","40,866","32,418","124,921","51,637","40,866","32,418","124,921","249,842","257,110",0,,,
5108,KDB,Kidbrooke,London,Greater London,Greenwich,UKI2,Outer London,Southeastern,,,London Travelcard Area Station,,"67,959","62,824","300,322","431,105","67,959","62,824","300,322","431,105","862,210","911,924",0,,,
4581,KID,Kidderminster,West Midlands,Worcestershire,Wyre Forest,UKG1,"Herefordshire, Worcestershire and Warwickshire",London Midland Trains,,West Midlands,,,"127,117","220,030","314,903","662,050","127,117","220,030","314,903","662,050","1,324,100","1,227,492",0,,,
1229,KDG,Kidsgrove,West Midlands,Staffordshire,Newcastle-Under-Lyme,UKG2,Shropshire and Staffordshire,East Midlands Trains,,,,,"25,212","16,596","10,104","51,912","25,212","16,596","10,104","51,912","103,824","61,558","6,434",check,increase > 20% above mean,Improved timetable introduced in December 2008
4132,KWL,Kidwelly,Wales - Cymru,Carmarthenshire - Sir Gaerfyrddin,Carmarthenshire - Sir Gaerfyrddin,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"5,707","2,275","1,866","9,848","5,707","2,275","1,866","9,848","19,696","18,466",0,,,
1415,KBN,Kilburn High Road,London,Greater London,Camden,UKI1,Inner London,London Overground,,,London Travelcard Area Station,,"44,931","106,736","213,575","365,242","44,931","106,736","213,575","365,242","730,484","689,882",0,,,
7516,KLD,Kildale,Yorkshire And The Humber,North Yorkshire,Hambleton,UKE2,North Yorkshire,Northern Rail,,,,,916,87,0,"1,003",916,87,0,"1,003","2,006","2,308",0,,,
8652,KIL,Kildonan,Scotland,Highland,Highland,UKM4,Highlands and Islands,First ScotRail,,,,,51,51,0,102,51,51,0,102,204,174,0,,,
4083,KGT,Kilgetty,Wales - Cymru,Pembrokeshire - Sir Benfro,Pembrokeshire - Sir Benfro,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"4,953","1,612",119,"6,684","4,953","1,612",119,"6,684","13,368","13,346",0,,,
9512,KMK,Kilmarnock,Scotland,East Ayrshire,East Ayrshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"64,584","81,684","58,809","205,077","64,584","81,684","58,809","205,077","410,154","397,042","10,428",,,
9516,KLM,Kilmaurs,Scotland,East Ayrshire,East Ayrshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"10,410","10,719","19,387","40,516","10,410","10,719","19,387","40,516","81,032","77,640",0,,,
9960,KPT,Kilpatrick,Scotland,West Dunbartonshire,West Dunbartonshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"16,517","12,245","24,985","53,747","16,517","12,245","24,985","53,747","107,494","80,562",0,check,increase > 20% above mean,No obvious reason to explain change in usage
9517,KWN,Kilwinning,Scotland,North Ayrshire,North Ayrshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"147,711","138,214","193,246","479,171","147,711","138,214","193,246","479,171","958,342","974,444","88,672",,,
8653,KBC,Kinbrace,Scotland,Highland,Highland,UKM4,Highlands and Islands,First ScotRail,,,,,158,47,0,205,158,47,0,205,410,792,0,,,
6121,KGX,King's Cross,London,Greater London,Camden,UKI1,Inner London,Network Rail,LONDON BR,,London Travelcard Area Station,,"2,095,844","6,813,880","3,478,427","12,408,996","2,095,844","6,813,565","3,478,369","12,408,620","24,817,616","24,641,427","2,786,360",,,
1392,KGL,King's Langley,East,Hertfordshire,Three Rivers,UKH2,Bedfordshire and Hertforshire,London Midland Trains,,,,,"77,462","87,490","121,823","286,775","77,462","87,490","121,823","286,775","573,550","590,286",0,,,
7115,KLN,King's Lynn,East,Norfolk,Kings Lynn And West Norfolk,UKH1,East Anglia,First Capital Connect,,,,,"93,286","223,035","59,048","375,369","93,286","223,035","59,048","375,369","750,738","739,282",10,,,
1109,KNN,King's Norton,West Midlands,West Midlands,Birmingham,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"106,282","129,437","156,893","392,612","106,282","129,437","156,893","392,612","785,224","803,682",0,,,
5823,KGN,King's Nympton,South West,Devon,North Devon,UKK4,Devon,First Great Western,,,,,74,783,135,992,74,783,135,992,"1,984","1,542",0,,,
9817,KGP,King's Park,Scotland,Glasgow City,Glasgow City,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"26,476","23,177","25,342","74,995","26,476","23,177","25,342","74,995","149,990","135,592",0,,,
4508,KGS,King's Sutton,East Midlands,Northamptonshire,South Northamptonshire,UKF2,"Leicestershire, Rutland and Northamptonshire",Chiltern Railways,,,,,"5,940","6,409","7,648","19,997","5,940","6,409","7,648","19,997","39,994","44,388",0,,,
3008,KGM,Kingham,South East,Oxfordshire,West Oxfordshire,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",First Great Western,,,,,"11,932","39,013","18,027","68,972","11,932","39,013","18,027","68,972","137,944","147,554",0,,,
9142,KGH,Kinghorn,Scotland,Fife,Fife,UKM2,Eastern Scotland,First ScotRail,,,,,"13,902","20,661","11,384","45,947","13,902","20,661","11,384","45,947","91,894","92,416",0,,,
9217,KGE,Kingsknowe,Scotland,Edinburgh City Of,Edinburgh City Of,UKM2,Eastern Scotland,First ScotRail,,,,,"5,121","2,744","1,990","9,855","5,121","2,744","1,990","9,855","19,710","20,316",0,,,
5565,KNG,Kingston,London,Greater London,Kingston Upon Thames,UKI2,Outer London,South West Trains,,,London Travelcard Area Station,,"520,431","800,654","1,183,302","2,504,387","520,431","800,654","1,183,302","2,504,387","5,008,774","5,160,632",0,,,
5366,KND,Kingswood,South East,Surrey,Reigate And Banstead,UKJ2,"Surrey, East & West Sussex",Southern,,,London Travelcard Area Station,,"34,358","26,521","68,710","129,589","34,358","26,521","68,710","129,589","259,178","285,950",0,,,
8655,KIN,Kingussie,Scotland,Highland,Highland,UKM4,Highlands and Islands,First ScotRail,,,,,"10,557","7,030",332,"17,919","10,557","7,030",332,"17,919","35,838","38,054",0,,,
3073,KIT,Kintbury,South East,West Berkshire,West Berkshire,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",First Great Western,,,,,"6,449","14,060","11,700","32,209","6,449","14,060","11,700","32,209","64,418","65,676",0,,,
6862,KBX,Kirby Cross,East,Essex,Tendring,UKH3,Essex,National Express East Anglia,,,,,"3,642","4,492","12,620","20,754","3,642","4,492","12,620","20,754","41,508","44,542",0,,,
6527,KKS,Kirk Sandall,Yorkshire And The Humber,South Yorkshire,Doncaster,UKE3,South Yorkshire,Northern Rail,,South Yorkshire,,,"19,623","15,867","35,972","71,462","19,623","15,867","35,972","71,462","142,924","141,912",0,,,
2124,KIR,Kirkby (Merseyside),North West,Merseyside,Knowsley,UKD5,Merseyside,Merseyrail,,Merseyside,,,"315,821","518,617","190,857","1,025,295","315,821","518,617","190,857","1,025,295","2,050,590","2,191,476","60,422",,,
2057,KSW,Kirkby Stephen,North West,Cumbria,Eden,UKD1,Cumbria,Northern Rail,,,,,"8,767","3,378",565,"12,710","8,767","3,378",565,"12,710","25,420","25,590",0,,,
1867,KKB,Kirkby in Ashfield,East Midlands,Nottinghamshire,Ashfield,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"28,354","51,290","9,247","88,891","28,354","51,290","9,247","88,891","177,782","150,980",0,,,
1959,KBF,Kirkby-In-Furness,North West,Cumbria,South Lakeland,UKD1,Cumbria,Northern Rail,,,,,"3,705",439,"3,903","8,047","3,705",439,"3,903","8,047","16,094","10,238",0,check,increase > 20% above mean,No obvious reason to explain change in usage
9145,KDY,Kirkcaldy,Scotland,Fife,Fife,UKM2,Eastern Scotland,First ScotRail,,,,,"142,626","278,170","116,466","537,262","142,626","278,170","116,466","537,262","1,074,524","1,121,618","17,980",,,
9518,KRK,Kirkconnel,Scotland,Dumfries And Galloway,Dumfries And Galloway,UKM3,South Western Scotland,First ScotRail,,,,,"3,133","4,801",813,"8,747","3,133","4,801",813,"8,747","17,494","17,574",0,,,
2245,KKD,Kirkdale,North West,Merseyside,Liverpool,UKD5,Merseyside,Merseyrail,,Merseyside,,,"181,126","229,781","131,802","542,709","181,126","229,781","131,802","542,709","1,085,418","1,179,346","39,097",,,
2668,KKM,Kirkham & Wesham,North West,Lancashire,Fylde,UKD4,Lancashire,Northern Rail,,,,,"67,716","23,160","19,105","109,981","67,716","23,160","19,105","109,981","219,962","226,144",692,,,
9771,KKH,Kirkhill,Scotland,South Lanarkshire,South Lanarkshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"20,727","17,092","11,321","49,140","20,727","17,092","11,321","49,140","98,280","92,426",0,,,
9230,KKN,Kirknewton,Scotland,West Lothian,West Lothian,UKM2,Eastern Scotland,First ScotRail,,,,,"9,467","5,568","6,392","21,427","9,467","5,568","6,392","21,427","42,854","39,242",0,,,
9766,KWD,Kirkwood,Scotland,North Lanarkshire,North Lanarkshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"20,102","22,545","27,639","70,286","20,102","22,545","27,639","70,286","140,572","143,386",0,,,
6466,KTL,Kirton Lindsey,Yorkshire And The Humber,North Lincolnshire,North Lincolnshire,UKE1,East Riding and North Linconshire,Northern Rail,,,,,103,7,0,110,103,7,0,110,220,88,0,,,
6401,KIV,Kiveton Bridge,Yorkshire And The Humber,South Yorkshire,Rotherham,UKE3,South Yorkshire,Northern Rail,,South Yorkshire,,,"12,263","6,074","10,295","28,632","12,263","6,074","10,295","28,632","57,264","52,844",0,,,
6565,KVP,Kiveton Park,Yorkshire And The Humber,South Yorkshire,Rotherham,UKE3,South Yorkshire,Northern Rail,,South Yorkshire,,,"9,620","4,772","8,720","23,112","9,620","4,772","8,720","23,112","46,224","42,226",0,,,
8214,KNA,Knaresborough,Yorkshire And The Humber,North Yorkshire,Harrogate,UKE2,North Yorkshire,Northern Rail,,,,,"48,094","61,797","28,970","138,861","48,094","61,797","28,970","138,861","277,722","257,714",0,,,
6088,KBW,Knebworth,East,Hertfordshire,North Hertfordshire,UKH2,Bedfordshire and Hertforshire,First Capital Connect,,,,,"68,074","53,037","114,671","235,782","68,074","53,037","114,671","235,782","471,564","480,706",0,,,
4206,KNI,Knighton,West Midlands,Shropshire,South Shropshire,UKG2,Shropshire and Staffordshire,Arriva Trains Wales,,,,,"8,060","3,136",473,"11,669","8,060","3,136",473,"11,669","23,338","22,778",0,,,
5109,KCK,Knockholt,London,Greater London,Bromley,UKI2,Outer London,Southeastern,,,London Travelcard Area Station,,"24,429","29,330","81,113","134,872","24,429","29,330","81,113","134,872","269,744","275,804",0,,,
8546,KNO,Knottingley,Yorkshire And The Humber,West Yorkshire,Wakefield,UKE4,West Yorkshire,Northern Rail,,West Yorkshire,,,"28,246","33,177","16,345","77,768","28,246","33,177","16,345","77,768","155,536","162,338",0,,,
4228,KNU,Knucklas,Wales - Cymru,Powys - Powys,Powys - Powys,UKL2,East Wales,Arriva Trains Wales,,,,,"1,409",413,0,"1,822","1,409",413,0,"1,822","3,644","4,572",0,,,
2848,KNF,Knutsford,North West,Cheshire,Macclesfield,UKD2,Cheshire,Northern Rail,,,,,"44,225","59,879","48,098","152,202","44,225","59,879","48,098","152,202","304,404","311,214",0,,,
8657,KYL,Kyle Of Lochalsh,Scotland,Highland,Highland,UKM4,Highlands and Islands,First ScotRail,,,,,"12,278","17,804",0,"30,082","12,278","17,804",0,"30,082","60,164","52,672",0,,,
9149,LDY,Ladybank,Scotland,Fife,Fife,UKM2,Eastern Scotland,First ScotRail,,,,,"12,536","12,866","4,569","29,971","12,536","12,866","4,569","29,971","59,942","47,028","2,476",check,increase > 20% above mean,Improved timetable introduced in December 2008
5057,LAD,Ladywell,London,Greater London,Lewisham,UKI1,Inner London,Southeastern,,,London Travelcard Area Station,,"72,672","92,919","277,134","442,725","72,672","92,919","277,134","442,725","885,450","903,658",0,,,
7445,LAI,Laindon,East,Essex,Basildon,UKH3,Essex,c2c,,,,,"264,285","176,241","432,412","872,938","264,285","176,241","432,412","872,938","1,745,876","1,798,098",0,,,
8658,LRG,Lairg,Scotland,Highland,Highland,UKM4,Highlands and Islands,First ScotRail,,,,,"2,035",736,0,"2,771","2,035",736,0,"2,771","5,542","5,280",0,,,
5504,LKE,Lake,South East,Isle Of Wight,Isle Of Wight,UKJ3,Hampshire and Isle of Wight,South West Trains (Island Line),,,,,"26,295","2,584","4,913","33,792","26,295","2,584","4,913","33,792","67,584","67,162",0,,,
7201,LAK,Lakenheath,East,Suffolk,Forest Heath,UKH1,East Anglia,National Express East Anglia,,,,,86,99,0,185,86,99,0,185,370,536,0,,,
4084,LAM,Lamphey,Wales - Cymru,Pembrokeshire - Sir Benfro,Pembrokeshire - Sir Benfro,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"1,679",432,112,"2,223","1,679",432,112,"2,223","4,446","4,320",0,,,
9710,LNK,Lanark,Scotland,South Lanarkshire,South Lanarkshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"58,191","53,374","52,732","164,297","58,191","53,374","52,732","164,297","328,594","342,050",0,,,
2685,LAN,Lancaster,North West,Lancashire,Lancaster,UKD4,Lancashire,Virgin Trains (West Coast),,,,,"377,144","357,838","93,053","828,035","377,144","357,838","93,053","828,035","1,656,070","1,559,994","271,456",,,
5275,LAC,Lancing,South East,West Sussex,Adur,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"90,088","194,828","131,774","416,690","90,088","194,828","131,774","416,690","833,380","815,700",0,,,
1017,LAW,Landywood,West Midlands,Staffordshire,South Staffordshire,UKG2,Shropshire and Staffordshire,London Midland Trains,,West Midlands,,,"12,825","23,978","4,816","41,619","12,825","23,978","4,816","41,619","83,238","84,420",0,,,
9652,LGB,Langbank,Scotland,Renfrewshire,Renfrewshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"11,939","9,721","9,714","31,374","11,939","9,721","9,714","31,374","62,748","65,996",0,,,
2735,LHO,Langho,North West,Lancashire,Ribble Valley,UKD4,Lancashire,Northern Rail,,,,,"9,883","4,023","2,030","15,936","9,883","4,023","2,030","15,936","31,872","26,072",0,check,increase > 20% above mean,No obvious reason to explain change in usage
3171,LNY,Langley,South East,Slough,Slough,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",First Great Western,,,,,"72,418","93,951","140,726","307,095","72,418","93,951","140,726","307,095","614,190","661,654",0,,,
4607,LGG,Langley Green,West Midlands,West Midlands,Sandwell,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"16,375","19,032","31,566","66,973","16,375","19,032","31,566","66,973","133,946","128,590",0,,,
1761,LGM,Langley Mill,East Midlands,Derbyshire,Amber Valley,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"24,637","8,730","5,825","39,192","24,637","8,730","5,825","39,192","78,384","62,276",0,check,increase > 20% above mean,Improved timetable introduced in December 2008
9818,LGS,Langside,Scotland,Glasgow City,Glasgow City,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"36,400","23,766","33,241","93,407","36,400","23,766","33,241","93,407","186,814","189,280",0,,,
2058,LGW,Langwathby,North West,Cumbria,Eden,UKD1,Cumbria,Northern Rail,,,,,"8,136","2,037","1,637","11,810","8,136","2,037","1,637","11,810","23,620","24,114",0,,,
1871,LAG,Langwith,East Midlands,Derbyshire,Bolsover,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"4,225","8,537",144,"12,906","4,225","8,537",144,"12,906","25,812","25,272",0,,,
5824,LAP,Lapford,South West,Devon,Mid Devon,UKK4,Devon,First Great Western,,,,,147,530,262,939,147,530,262,939,"1,878","2,058",0,,,
4595,LPW,Lapworth,West Midlands,Warwickshire,Warwick,UKG1,"Herefordshire, Worcestershire and Warwickshire",Chiltern Railways,,West Midlands,,,"5,329","3,445","7,929","16,703","5,329","3,445","7,929","16,703","33,406","34,366",0,,,
9876,LBT,Larbert,Scotland,Falkirk,Falkirk,UKM2,Eastern Scotland,First ScotRail,,,,,"81,393","137,160","110,467","329,020","81,393","137,160","110,467","329,020","658,040","608,794",0,,,
9521,LAR,Largs,Scotland,North Ayrshire,North Ayrshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"86,950","88,054","60,202","235,206","86,950","88,054","60,202","235,206","470,412","442,892",0,,,
9728,LRH,Larkhall,Scotland,South Lanarkshire,South Lanarkshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"59,660","71,246","30,634","161,540","59,660","71,246","30,634","161,540","323,080","334,308",0,,,
8931,LAU,Laurencekirk,Scotland,Aberdeenshire,Aberdeenshire,UKM1,North Eastern Scotland,First ScotRail,,,,,"10,583","9,325","8,340","28,248","10,583","9,325","8,340","28,248","56,496",0,0,,,
3225,LWH,Lawrence Hill,South West,Bristol City Of,Bristol City Of,UKK1,"Gloucestershire, Wiltshire and North Somerset",First Great Western,BRISTOL BR,,,,"23,056","6,578","7,804","37,438","23,056","6,578","7,804","37,438","74,876","67,338",0,,,
2669,LAY,Layton,North West,Blackpool,Blackpool,UKD4,Lancashire,Northern Rail,,,,,"15,062","3,494","5,894","24,450","15,062","3,494","5,894","24,450","48,900","46,094",0,,,
2059,LZB,Lazonby & Kirkoswald,North West,Cumbria,Eden,UKD1,Cumbria,Northern Rail,,,,,"4,709",535,"3,038","8,282","4,709",535,"3,038","8,282","16,564","16,118",0,,,
2339,LEG,Lea Green,North West,Merseyside,St. Helens,UKD5,Merseyside,Northern Rail,,Merseyside,,,"34,062","151,844","35,368","221,274","34,062","151,844","35,368","221,274","442,548","452,154",0,,,
1133,LEH,Lea Hall,West Midlands,West Midlands,Birmingham,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"32,890","53,892","46,349","133,131","32,890","53,892","46,349","133,131","266,262","270,568",0,,,
1534,LEA,Leagrave,East,Luton,Luton,UKH2,Bedfordshire and Hertforshire,First Capital Connect,,,,,"85,271","288,864","381,403","755,538","85,271","288,864","381,403","755,538","1,511,076","1,633,058",0,,,
7925,LHM,Lealholm,Yorkshire And The Humber,North Yorkshire,Scarborough,UKE2,North Yorkshire,Northern Rail,,,,,"1,133",257,"6,731","8,121","1,133",257,"6,731","8,121","16,242","15,554",0,,,
4597,LMS,Leamington Spa,West Midlands,Warwickshire,Warwick,UKG1,"Herefordshire, Worcestershire and Warwickshire",Chiltern Railways,,West Midlands,,,"269,923","383,147","233,129","886,199","269,923","383,147","233,129","886,199","1,772,398","1,767,556","105,672",,,
2237,LSW,Leasowe,North West,Merseyside,Wirral,UKD5,Merseyside,Merseyrail,,Merseyside,,,"161,400","179,599","119,210","460,209","161,400","179,599","119,210","460,209","920,418","989,882",0,,,
5368,LHD,Leatherhead,South East,Surrey,Mole Valley,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"243,275","237,559","456,950","937,784","243,275","237,559","456,950","937,784","1,875,568","1,882,144","58,069",,,
