 RODS report3 created at 13:27:47 on 29-03-2017,,,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,,,
Final National Rail/DLR stations,,,,,,,,,,
,,,,Early     ,AM peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,Weekday
All departures from,,to NR/DLR Destination,, - 7am ,7am-10am,10am-4pm,4pm-7pm ,7pm-10pm,10pm+,total
641,Marylebone                    ,3009,Shipton                       ,0,0,0,31,0,0,31
641,Marylebone                    ,3172,Slough                        ,0,0,0,0,0,0,0
641,Marylebone                    ,4527,Solihull                      ,0,24,58,36,0,0,118
641,Marylebone                    ,5932,Southampton                   ,0,0,1,0,0,0,1
641,Marylebone                    ,1467,Stoke Mandeville              ,0,34,8,110,20,12,184
641,Marylebone                    ,4646,Stourbridge Junction          ,0,0,59,0,0,0,59
641,Marylebone                    ,4558,Stratford-Upon-Avon           ,0,3,31,15,0,0,49
641,Marylebone                    ,1483,Sudbury & Harrow Road         ,0,0,0,1,0,0,1
641,Marylebone                    ,1484,Sudbury Hill (Harrow)         ,1,4,58,18,0,0,81
641,Marylebone                    ,4600,Warwick                       ,0,19,38,9,0,32,97
641,Marylebone                    ,8530,Warwick Parkway               ,0,0,25,36,41,0,102
641,Marylebone                    ,1509,Wembley Stadium               ,1,80,47,35,21,0,183
641,Marylebone                    ,1466,Wendover                      ,0,10,14,100,53,51,228
641,Marylebone                    ,4528,Widney Manor                  ,0,0,0,0,4,0,4
641,Marylebone                    ,1218,Wolverhampton                 ,0,0,2,0,0,0,2
645,Moorgate                      ,6025,Alexandra Palace              ,0,12,234,716,76,0,1037
645,Moorgate                      ,3047,Beaconsfield                  ,0,0,0,33,0,0,33
645,Moorgate                      ,1390,Berkhamsted                   ,0,0,0,159,0,0,159
645,Moorgate                      ,6170,Biggleswade                   ,0,0,0,28,0,0,28
645,Moorgate                      ,6027,Bowes Park                    ,0,0,0,223,0,0,223
645,Moorgate                      ,3231,Bristol Temple Meads          ,0,0,11,0,0,0,11
645,Moorgate                      ,6074,Brookmans Park                ,0,0,1,120,0,0,121
645,Moorgate                      ,5144,Charlton                      ,0,0,205,0,0,0,205
645,Moorgate                      ,6007,Crews Hill                    ,0,0,0,0,7,0,7
645,Moorgate                      ,6008,Cuffley                       ,0,416,148,82,6,0,653
645,Moorgate                      ,6000,Drayton Park                  ,0,0,11,783,28,0,822
645,Moorgate                      ,2128,Eastham Rake                  ,0,0,39,0,0,0,39
645,Moorgate                      ,5135,Elmstead Woods                ,0,0,32,0,0,0,32
645,Moorgate                      ,6010,Enfield Chase                 ,25,93,45,506,21,0,690
645,Moorgate                      ,6004,Essex Road                    ,0,0,142,266,0,0,408
645,Moorgate                      ,5900,Fareham                       ,0,0,0,49,0,0,49
645,Moorgate                      ,1532,Flitwick                      ,0,0,0,23,0,0,23
645,Moorgate                      ,6028,Gordon Hill                   ,0,74,60,314,71,1,520
645,Moorgate                      ,6029,Grange Park                   ,0,0,0,140,378,8,527
645,Moorgate                      ,6469,Grantham                      ,0,0,0,0,43,0,43
645,Moorgate                      ,5146,Greenwich                     ,0,0,43,0,0,0,43
645,Moorgate                      ,6075,Hadley Wood                   ,0,21,7,72,31,0,130
645,Moorgate                      ,6012,Harringay                     ,0,70,120,436,35,0,661
645,Moorgate                      ,2230,Hartford                      ,0,547,0,0,0,0,547
645,Moorgate                      ,6070,Hatfield                      ,0,0,13,48,103,0,164
645,Moorgate                      ,6085,Hertford North                ,55,167,85,486,73,0,867
645,Moorgate                      ,3054,High Wycombe                  ,0,0,0,79,0,0,79
645,Moorgate                      ,6015,Hornsey                       ,0,0,20,395,170,0,585
645,Moorgate                      ,6088,Knebworth                     ,0,0,27,0,0,0,27
645,Moorgate                      ,6018,New Barnet                    ,0,0,396,276,260,3,936
645,Moorgate                      ,5150,New Cross                     ,0,0,0,0,0,1,1
645,Moorgate                      ,6019,New Southgate                 ,0,0,22,506,39,0,567
645,Moorgate                      ,9189,North Queensferry             ,0,0,71,0,0,0,71
645,Moorgate                      ,0,Not stated                    ,3,13,20,119,192,36,384
645,Moorgate                      ,6020,Oakleigh Park                 ,0,151,0,411,66,1,630
645,Moorgate                      ,9999,Other - Outside NSE           ,0,172,89,655,98,0,1014
645,Moorgate                      ,6021,Palmers Green                 ,0,70,57,480,57,1,665
645,Moorgate                      ,3062,Pewsey                        ,0,0,0,76,0,0,76
645,Moorgate                      ,6022,Potters Bar                   ,55,102,238,141,10,0,545
645,Moorgate                      ,5430,Purley Oaks                   ,0,0,0,0,15,0,15
645,Moorgate                      ,6884,Rayleigh                      ,0,0,0,18,0,0,18
645,Moorgate                      ,6886,Romford                       ,0,0,7,43,0,0,50
645,Moorgate                      ,6092,Stevenage                     ,0,0,0,16,31,0,47
645,Moorgate                      ,2771,Stockport                     ,0,0,131,0,0,0,131
645,Moorgate                      ,6095,Watton-At-Stone               ,0,0,0,0,6,0,6
645,Moorgate                      ,6073,Welham Green                  ,0,0,10,0,49,0,59
645,Moorgate                      ,6183,Welwyn Garden City            ,0,0,0,15,39,0,53
645,Moorgate                      ,6024,Winchmore Hill                ,55,96,87,909,67,3,1216
653,North Acton                   ,1437,Brondesbury                   ,0,16,0,0,0,0,16
653,North Acton                   ,6183,Welwyn Garden City            ,0,0,0,34,0,0,34
659,North Wembley                 ,1404,Acton Central                 ,1,2,0,0,0,0,2
659,North Wembley                 ,1395,Bushey                        ,0,0,0,1,0,0,1
659,North Wembley                 ,1442,Carpenders Park               ,2,13,0,0,0,0,15
659,North Wembley                 ,1444,Euston Br                     ,9,121,146,0,0,0,276
659,North Wembley                 ,1398,Hatch End                     ,0,0,8,0,0,0,8
659,North Wembley                 ,1434,Headstone Lane                ,0,0,0,22,6,2,30
659,North Wembley                 ,9999,Other - Outside NSE           ,1,10,36,24,0,0,71
659,North Wembley                 ,6819,Ponders End                   ,0,0,0,0,3,2,4
659,North Wembley                 ,7407,Queens Road (Wstow)           ,0,0,0,14,0,0,14
659,North Wembley                 ,1455,Watford High Street           ,2,12,17,0,11,9,51
659,North Wembley                 ,1402,Watford Junction              ,0,10,4,0,0,0,13
665,Old Street                    ,5131,Abbey Wood                    ,0,0,0,0,6,0,6
665,Old Street                    ,6025,Alexandra Palace              ,0,0,3,116,40,0,158
665,Old Street                    ,2187,Bache                         ,0,2,0,0,0,0,2
665,Old Street                    ,6027,Bowes Park                    ,0,0,69,172,0,0,241
665,Old Street                    ,5268,Brighton                      ,0,0,0,0,0,0,0
665,Old Street                    ,5064,Bromley South                 ,0,0,38,0,0,0,38
665,Old Street                    ,6074,Brookmans Park                ,0,0,4,12,0,0,16
665,Old Street                    ,7022,Cambridge                     ,0,1,3,0,0,0,4
665,Old Street                    ,6836,Chelmsford                    ,0,0,0,2,0,0,2
665,Old Street                    ,1030,Coventry                      ,0,0,0,7,0,0,7
665,Old Street                    ,6007,Crews Hill                    ,0,0,0,0,20,0,20
665,Old Street                    ,6008,Cuffley                       ,0,0,50,0,0,0,50
665,Old Street                    ,6000,Drayton Park                  ,0,13,9,1,0,0,22
665,Old Street                    ,6010,Enfield Chase                 ,6,8,25,33,36,0,107
665,Old Street                    ,6004,Essex Road                    ,0,0,0,16,0,0,16
665,Old Street                    ,6028,Gordon Hill                   ,0,0,0,69,0,0,69
665,Old Street                    ,6029,Grange Park                   ,0,0,0,3,0,0,3
665,Old Street                    ,6075,Hadley Wood                   ,0,0,4,18,0,0,21
665,Old Street                    ,6012,Harringay                     ,0,0,25,233,24,0,281
665,Old Street                    ,6070,Hatfield                      ,6,16,0,38,55,0,115
665,Old Street                    ,6085,Hertford North                ,0,0,17,0,12,0,29
665,Old Street                    ,6086,Hitchin                       ,0,0,0,7,0,0,7
665,Old Street                    ,6015,Hornsey                       ,0,0,11,248,138,0,397
665,Old Street                    ,6089,Letchworth                    ,0,0,0,72,0,0,72
665,Old Street                    ,1378,Milton Keynes Cent            ,0,0,14,0,29,0,43
665,Old Street                    ,6018,New Barnet                    ,0,27,29,84,30,0,170
665,Old Street                    ,5567,New Malden                    ,0,0,0,4,0,0,4
665,Old Street                    ,6019,New Southgate                 ,0,0,11,80,0,0,91
665,Old Street                    ,5568,Norbiton                      ,0,0,83,0,0,0,83
665,Old Street                    ,6020,Oakleigh Park                 ,0,0,14,91,0,0,105
665,Old Street                    ,9999,Other - Outside NSE           ,0,26,64,95,61,0,246
665,Old Street                    ,6021,Palmers Green                 ,0,0,5,153,31,3,193
665,Old Street                    ,6133,Peterborough                  ,0,0,0,28,0,0,28
665,Old Street                    ,6022,Potters Bar                   ,0,24,10,57,0,0,92
665,Old Street                    ,6884,Rayleigh                      ,0,0,6,0,0,0,6
665,Old Street                    ,6092,Stevenage                     ,0,0,0,9,4,0,13
665,Old Street                    ,5384,Streatham Common              ,0,0,3,0,0,0,3
665,Old Street                    ,5571,Surbiton                      ,0,0,0,4,0,0,4
665,Old Street                    ,5436,Sutton Common                 ,6,4,0,0,0,0,10
665,Old Street                    ,5576,Wandsworth Town               ,0,6,0,0,0,0,6
665,Old Street                    ,6095,Watton-At-Stone               ,0,0,0,12,0,0,12
665,Old Street                    ,6183,Welwyn Garden City            ,0,2,0,28,0,0,29
665,Old Street                    ,5151,Westcombe Park                ,0,0,0,1,0,0,1
665,Old Street                    ,6024,Winchmore Hill                ,0,0,17,93,84,0,193
670,Paddington                    ,3602,Abergavenny                   ,0,0,0,0,0,0,0
670,Paddington                    ,2287,Acton Bridge (Cheshire)       ,0,0,2,0,7,0,10
670,Paddington                    ,3000,Acton Main Line               ,0,6,52,58,1,0,117
670,Paddington                    ,3265,Avoncliff                     ,0,0,1,0,0,0,1
670,Paddington                    ,5520,Basingstoke                   ,0,0,0,50,0,0,50
670,Paddington                    ,3271,Bath Spa                      ,0,36,444,161,63,37,742
670,Paddington                    ,9311,Bathgate                      ,0,0,0,0,40,0,40
670,Paddington                    ,3047,Beaconsfield                  ,0,0,0,0,0,3,3
670,Paddington                    ,5095,Blackheath                    ,0,0,0,14,0,0,14
670,Paddington                    ,3501,Bodmin Parkway                ,0,0,73,0,0,0,73
670,Paddington                    ,3018,Bourne End                    ,0,0,75,58,0,0,133
670,Paddington                    ,5693,Bracknell                     ,0,1,0,119,0,0,119
670,Paddington                    ,3341,Bradford-on-Avon              ,0,0,0,86,0,0,86
670,Paddington                    ,3809,Bridgend                      ,0,4,0,15,0,0,19
670,Paddington                    ,3449,Bridgwater                    ,0,0,6,16,0,0,22
670,Paddington                    ,3216,Bristol Bath Road             ,0,1,0,143,0,0,144
670,Paddington                    ,3230,Bristol Parkway               ,9,49,154,259,0,0,471
670,Paddington                    ,3231,Bristol Temple Meads          ,16,201,257,169,135,18,798
670,Paddington                    ,3176,Burnham                       ,0,0,2,89,2,0,93
670,Paddington                    ,3815,Cardiff Bay                   ,0,0,0,0,0,0,0
670,Paddington                    ,3899,Cardiff Central               ,14,94,261,105,0,0,474
670,Paddington                    ,4068,Carmarthen                    ,0,0,0,0,0,0,0
670,Paddington                    ,3098,Castle Bar Park               ,0,0,0,45,0,0,45
670,Paddington                    ,3820,Cathays (Cardiff)             ,0,0,11,0,0,0,11
670,Paddington                    ,3004,Charlbury                     ,0,0,18,23,5,0,46
670,Paddington                    ,4731,Cheltenham Spa                ,3,6,2,121,17,0,149
670,Paddington                    ,3267,Chippenham                    ,0,14,240,94,6,0,354
670,Paddington                    ,3031,Cholsey & Moulsford           ,0,0,1,86,11,19,117
670,Paddington                    ,3019,Cookham                       ,0,0,12,70,12,0,94
670,Paddington                    ,3634,Craven Arms                   ,0,0,0,95,0,0,95
670,Paddington                    ,3030,Didcot Parkway                ,11,14,55,537,241,74,931
670,Paddington                    ,3830,Dinas Powys                   ,0,0,1,0,0,0,1
670,Paddington                    ,3099,Drayton Green                 ,0,0,0,24,0,0,24
670,Paddington                    ,5694,Earley                        ,0,0,198,131,0,0,329
670,Paddington                    ,5103,Eltham                        ,0,1,0,0,0,0,1
670,Paddington                    ,4740,Evesham                       ,0,0,0,27,0,0,27
670,Paddington                    ,5755,Exeter Central                ,15,48,50,0,0,0,113
670,Paddington                    ,3410,Exeter St. Davids             ,23,47,65,77,18,0,229
670,Paddington                    ,5756,Exmouth                       ,0,0,5,0,0,0,5
670,Paddington                    ,3235,Filton Abbeywood              ,0,0,0,0,0,0,0
670,Paddington                    ,5707,Frome                         ,0,0,1,0,0,0,1
670,Paddington                    ,3144,Furze Platt                   ,0,0,0,47,0,0,47
670,Paddington                    ,4760,Gloucester                    ,8,33,2,0,0,0,44
670,Paddington                    ,2954,Godley East                   ,0,0,0,92,0,0,92
670,Paddington                    ,3033,Goring & Streatley            ,0,0,0,30,55,0,85
670,Paddington                    ,4892,Great Malvern                 ,0,0,34,0,0,0,34
670,Paddington                    ,3007,Handborough                   ,0,0,0,1,0,0,1
670,Paddington                    ,3191,Hanwell                       ,0,16,178,292,120,46,652
670,Paddington                    ,1533,Harlington                    ,0,2,0,0,0,0,2
670,Paddington                    ,5050,Hayes                         ,0,1,63,57,1,0,122
670,Paddington                    ,3186,Hayes & Harlington            ,49,506,357,1096,205,59,2271
670,Paddington                    ,7112,Heacham                       ,0,0,1,0,0,0,1
670,Paddington                    ,3845,Heath High Level              ,1,27,0,0,0,0,28
670,Paddington                    ,7090,Heathrow Express T123         ,6,342,316,258,0,0,922
670,Paddington                    ,7091,Heathrow Express T4           ,0,2,8,40,0,0,50
670,Paddington                    ,9846,HEATHROW TERMINAL 5           ,0,28,50,101,0,0,179
670,Paddington                    ,3146,Henley-on-Thames              ,8,4,44,269,22,24,371
670,Paddington                    ,3607,Hereford                      ,0,0,0,0,0,0,0
670,Paddington                    ,6919,Highams Park                  ,6,13,0,0,0,0,19
670,Paddington                    ,4794,Honeybourne                   ,0,0,26,0,0,0,26
670,Paddington                    ,3072,Hungerford                    ,0,0,207,22,0,0,230
670,Paddington                    ,3170,Iver                          ,0,0,0,20,6,0,26
670,Paddington                    ,3325,Kemble                        ,0,0,15,16,0,0,32
670,Paddington                    ,3008,Kingham                       ,0,0,0,22,0,0,22
670,Paddington                    ,3171,Langley                       ,0,1,23,112,91,1,228
670,Paddington                    ,4784,Ledbury                       ,0,0,0,1,0,0,1
670,Paddington                    ,3620,Leominster                    ,0,0,1,0,0,0,1
670,Paddington                    ,3573,Liskeard                      ,0,0,16,0,0,0,16
670,Paddington                    ,4247,Llandybie                     ,0,16,0,0,0,0,16
670,Paddington                    ,3635,Ludlow                        ,0,0,1,0,0,0,1
670,Paddington                    ,3147,Maidenhead                    ,19,191,141,1012,245,54,1662
670,Paddington                    ,4884,Malvern Link                  ,0,0,15,13,0,0,28
670,Paddington                    ,3021,Marlow                        ,0,0,20,2,0,0,22
670,Paddington                    ,3857,Merthyr Vale                  ,0,0,0,12,0,0,12
670,Paddington                    ,4814,Moreton-in-Marsh              ,0,0,17,48,0,0,65
670,Paddington                    ,5501,Mortimer                      ,0,3,0,14,0,0,16
670,Paddington                    ,3389,Nailsea and Backwell          ,0,0,1,30,0,0,30
670,Paddington                    ,3074,Newbury                       ,0,54,78,179,36,0,348
670,Paddington                    ,7039,Newport (Essex)               ,0,2,7,0,0,0,8
670,Paddington                    ,3674,Newport (S Wales)             ,1,3,2,1,61,0,68
670,Paddington                    ,3426,Newton Abbot                  ,0,0,12,3,0,0,16
670,Paddington                    ,1478,Northolt Park                 ,0,0,0,0,0,6,6
670,Paddington                    ,0,Not stated                    ,73,1049,2498,2572,1568,704,8464
670,Paddington                    ,1826,Nottingham                    ,0,0,0,0,0,0,0
670,Paddington                    ,5071,Otford                        ,0,0,4,0,0,0,4
670,Paddington                    ,3115,Oxford                        ,6,135,588,653,136,118,1636
670,Paddington                    ,3427,Paignton                      ,0,116,0,0,0,0,116
670,Paddington                    ,3036,Pangbourne                    ,0,0,3,216,17,0,237
670,Paddington                    ,3526,Penzance                      ,0,24,0,0,0,41,65
670,Paddington                    ,4887,Pershore                      ,0,0,0,0,2,0,2
670,Paddington                    ,3062,Pewsey                        ,0,6,0,23,0,0,28
670,Paddington                    ,3580,Plymouth                      ,0,0,63,8,0,0,71
670,Paddington                    ,4181,Port Talbot                   ,0,0,40,0,0,0,40
670,Paddington                    ,3118,Radley                        ,0,98,0,0,0,0,98
670,Paddington                    ,3874,Radyr                         ,0,0,0,0,8,0,8
670,Paddington                    ,3149,Reading                       ,227,629,755,1303,643,370,3926
670,Paddington                    ,3160,Reading West                  ,0,0,0,90,30,37,157
670,Paddington                    ,3906,Rhiwbina                      ,0,0,24,0,0,0,24
670,Paddington                    ,3150,Shiplake                      ,0,93,0,5,0,0,99
670,Paddington                    ,3172,Slough                        ,42,507,311,591,182,98,1731
670,Paddington                    ,3187,Southall                      ,15,196,410,497,321,257,1696
670,Paddington                    ,3538,St. Ives                      ,0,4,0,0,0,0,4
670,Paddington                    ,3534,St.Austell                    ,0,0,0,2,0,0,2
670,Paddington                    ,4770,Stonehouse                    ,0,0,0,51,0,0,51
670,Paddington                    ,5383,Streatham                     ,6,3,0,0,0,0,9
670,Paddington                    ,4771,Stroud                        ,0,6,0,49,29,0,84
670,Paddington                    ,4222,Swansea                       ,0,0,61,3,0,0,64
670,Paddington                    ,3333,Swindon                       ,45,239,322,450,130,64,1251
670,Paddington                    ,2800,Swinton (Gtr Manchester)      ,5,37,5,0,0,0,47
670,Paddington                    ,3880,Taffs Well                    ,0,0,0,0,0,0,0
670,Paddington                    ,3151,Taplow                        ,0,31,9,30,0,0,70
670,Paddington                    ,3471,Taunton                       ,0,0,10,209,0,0,219
670,Paddington                    ,5610,Thames Ditton                 ,0,0,0,0,0,0,0
670,Paddington                    ,3152,Thatcham                      ,0,3,44,166,35,0,248
670,Paddington                    ,3153,Theale                        ,0,17,5,75,0,0,97
670,Paddington                    ,3154,Tilehurst                     ,0,0,6,75,0,0,81
670,Paddington                    ,3474,Tiverton Parkway              ,0,0,9,0,0,0,9
670,Paddington                    ,3434,Torquay                       ,0,0,2,0,0,0,2
670,Paddington                    ,3558,Totnes                        ,0,0,4,1,0,0,5
670,Paddington                    ,3887,Trefforest                    ,0,3,0,0,0,0,3
670,Paddington                    ,3891,Treorchy                      ,0,0,20,0,0,0,20
670,Paddington                    ,3348,Trowbridge                    ,0,0,74,0,0,0,74
670,Paddington                    ,3540,Truro                         ,0,0,3,1,0,0,4
670,Paddington                    ,3155,Twyford                       ,0,0,58,256,307,36,658
670,Paddington                    ,3158,Wargrave                      ,0,0,60,0,1,0,61
670,Paddington                    ,4600,Warwick                       ,0,0,0,0,0,2,2
670,Paddington                    ,1403,Watford North                 ,0,0,0,111,0,0,111
670,Paddington                    ,3174,West Drayton                  ,33,467,70,190,138,38,937
670,Paddington                    ,3188,West Ealing                   ,6,55,127,354,130,3,675
670,Paddington                    ,5712,Westbury                      ,0,0,6,7,0,0,13
670,Paddington                    ,3391,Weston-Super-Mare             ,0,0,0,2,0,0,2
670,Paddington                    ,3175,Windsor & Eton Cent           ,4,80,44,92,1,0,220
670,Paddington                    ,5672,Windsor & Eton Rsde           ,11,31,5,2,4,0,53
670,Paddington                    ,5697,Winnersh                      ,0,0,2,0,0,0,2
670,Paddington                    ,5698,Winnersh Triangle             ,0,36,7,1,0,0,44
670,Paddington                    ,5696,Wokingham                     ,0,0,7,78,83,6,174
670,Paddington                    ,4893,Worcester Foregate Street     ,0,29,13,7,0,0,48
670,Paddington                    ,5579,Worcester Park                ,0,0,2,0,1,0,3
670,Paddington                    ,4891,Worcester Shrub Hill          ,0,82,28,38,0,0,148
670,Paddington                    ,3390,Worle                         ,0,0,5,0,0,0,5
670,Paddington                    ,3380,Yate                          ,0,0,0,45,0,0,45
670,Paddington                    ,3392,Yatton                        ,0,0,5,0,70,0,75
680,Queen's Park                  ,1658,Burton-on-Trent               ,0,51,0,0,0,0,51
680,Queen's Park                  ,1395,Bushey                        ,0,0,0,2,1,4,6
680,Queen's Park                  ,1439,Caledonian Road & B           ,0,0,0,3,0,0,3
680,Queen's Park                  ,1442,Carpenders Park               ,0,57,18,61,3,0,140
680,Queen's Park                  ,1444,Euston Br                     ,35,479,394,605,75,0,1588
680,Queen's Park                  ,2046,Foxfield                      ,0,2,0,0,0,0,2
680,Queen's Park                  ,1398,Hatch End                     ,0,79,34,70,0,0,183
680,Queen's Park                  ,1434,Headstone Lane                ,0,0,113,22,0,0,135
680,Queen's Park                  ,1448,Kensal Rise                   ,0,0,0,0,0,0,0
680,Queen's Park                  ,5108,Kidbrooke                     ,26,103,0,0,0,0,129
680,Queen's Park                  ,1415,Kilburn High Road             ,35,32,206,295,0,0,568
680,Queen's Park                  ,1373,Leighton Buzzard              ,0,0,14,0,0,0,14
680,Queen's Park                  ,1378,Milton Keynes Cent            ,0,0,0,0,0,0,0
680,Queen's Park                  ,0,Not stated                    ,0,28,0,0,1,0,29
680,Queen's Park                  ,9999,Other - Outside NSE           ,0,0,88,2,0,0,91
680,Queen's Park                  ,1561,Park Street                   ,0,3,0,0,0,0,3
680,Queen's Park                  ,1451,South Hampstead               ,0,1,8,0,56,0,65
680,Queen's Park                  ,1455,Watford High Street           ,0,0,14,3,0,0,17
680,Queen's Park                  ,1402,Watford Junction              ,0,0,0,16,3,0,20
686,Richmond                      ,1404,Acton Central                 ,120,435,222,293,63,32,1165
686,Richmond                      ,5510,Andover                       ,0,0,0,1,0,0,1
686,Richmond                      ,5666,Ascot                         ,0,5,39,29,0,0,73
686,Richmond                      ,5466,Ashford International         ,0,0,0,2,0,0,2
686,Richmond                      ,5004,Ashford Kent                  ,0,0,0,0,0,0,0
686,Richmond                      ,5667,Ashford London                ,0,0,0,44,40,0,84
686,Richmond                      ,5681,Bagshot                       ,0,0,0,57,0,0,57
686,Richmond                      ,5399,Balham - NR                   ,0,1,20,12,4,11,48
686,Richmond                      ,5551,Barnes                        ,0,15,1,73,0,0,89
686,Richmond                      ,5520,Basingstoke                   ,0,0,0,70,0,0,70
686,Richmond                      ,5420,Battersea Park                ,0,0,0,0,0,0,0
686,Richmond                      ,5046,Beckenham Junction            ,0,2,0,0,0,0,2
686,Richmond                      ,1510,Bedford St Johns              ,0,0,1,0,0,0,1
686,Richmond                      ,5094,Bexleyheath                   ,0,0,0,0,1,0,1
686,Richmond                      ,5095,Blackheath                    ,0,0,0,8,0,0,8
686,Richmond                      ,5693,Bracknell                     ,14,101,2,4,10,0,131
686,Richmond                      ,5268,Brighton                      ,0,2,5,0,0,0,7
686,Richmond                      ,3230,Bristol Parkway               ,0,0,22,0,0,0,22
686,Richmond                      ,3231,Bristol Temple Meads          ,0,0,0,1,0,0,1
686,Richmond                      ,1437,Brondesbury                   ,0,87,98,199,60,23,466
686,Richmond                      ,1438,Brondesbury Park              ,0,110,25,50,5,0,189
686,Richmond                      ,5687,Brookwood                     ,0,1,0,0,0,0,1
686,Richmond                      ,5483,Burgess Hill                  ,0,0,0,0,0,0,0
686,Richmond                      ,5324,Buxted                        ,0,12,0,0,0,0,12
686,Richmond                      ,1439,Caledonian Road & B           ,0,0,0,112,10,0,121
686,Richmond                      ,5682,Camberley                     ,0,0,0,9,0,0,9
686,Richmond                      ,1440,Camden Road                   ,0,524,44,0,28,0,596
686,Richmond                      ,1441,Canonbury                     ,0,0,1,20,0,0,21
686,Richmond                      ,5405,Carshalton                    ,0,0,0,1,0,0,1
686,Richmond                      ,5143,Charing Cross Br              ,0,3,17,0,0,0,20
686,Richmond                      ,5199,Chatham                       ,0,0,0,0,0,0,0
686,Richmond                      ,5553,Chertsey                      ,0,13,0,2,0,0,15
686,Richmond                      ,5595,Clapham Junction              ,7,642,283,179,222,26,1359
686,Richmond                      ,5408,Coulsdon South                ,0,5,0,0,0,0,5
686,Richmond                      ,1519,Cricklewood                   ,0,0,0,5,0,0,5
686,Richmond                      ,5325,Crowborough                   ,0,0,0,26,0,0,26
686,Richmond                      ,5356,Crystal Palace                ,0,0,0,14,0,0,14
686,Richmond                      ,1429,Dalston Kingsland             ,0,63,0,28,0,0,91
686,Richmond                      ,5668,Datchet                       ,0,0,0,25,0,0,25
686,Richmond                      ,5694,Earley                        ,0,0,4,4,0,0,8
686,Richmond                      ,5584,Earlsfield                    ,0,6,0,7,0,3,16
686,Richmond                      ,5414,Earlswood                     ,0,0,0,5,0,0,5
686,Richmond                      ,5355,East Croydon                  ,0,6,3,9,2,0,21
686,Richmond                      ,5448,Eastbourne                    ,0,0,36,0,0,0,36
686,Richmond                      ,5669,Egham                         ,12,97,82,2,12,3,209
686,Richmond                      ,1542,Elstree & Borehamwood         ,0,3,1,0,0,0,3
686,Richmond                      ,5360,Epsom                         ,0,9,0,0,0,0,9
686,Richmond                      ,5586,Ewell West                    ,0,0,0,0,0,0,0
686,Richmond                      ,5559,Feltham                       ,12,193,75,37,95,22,434
686,Richmond                      ,1445,Finchley Road & Frognal       ,0,25,43,44,21,0,132
686,Richmond                      ,5362,Forest Hill                   ,0,0,0,0,10,0,10
686,Richmond                      ,5683,Frimley                       ,4,0,0,0,0,0,4
686,Richmond                      ,5587,Fulwell                       ,0,0,0,16,0,0,16
686,Richmond                      ,5416,Gatwick Airport               ,0,6,6,0,0,0,12
686,Richmond                      ,5363,Gipsy Hill                    ,0,5,2,10,1,31,48
686,Richmond                      ,4760,Gloucester                    ,0,7,0,0,0,0,7
686,Richmond                      ,1409,Gospel Oak                    ,32,255,5,18,1,29,341
686,Richmond                      ,6469,Grantham                      ,0,0,0,0,0,0,0
686,Richmond                      ,5146,Greenwich                     ,0,0,2,0,0,0,2
686,Richmond                      ,5631,Guildford                     ,0,0,0,2,0,0,2
686,Richmond                      ,5364,Hackbridge                    ,0,0,0,1,1,0,2
686,Richmond                      ,6977,Hackney Central               ,0,14,1,296,0,0,312
686,Richmond                      ,1413,Hampstead Heath               ,23,272,146,80,32,1,554
686,Richmond                      ,5560,Hampton                       ,0,10,7,203,27,15,262
686,Richmond                      ,5589,Hampton Wick                  ,0,21,1,14,9,0,45
686,Richmond                      ,7401,Harringay Stadium             ,0,0,0,0,0,0,0
686,Richmond                      ,5633,Haslemere                     ,0,0,0,8,0,0,8
686,Richmond                      ,5490,Haywards Heath                ,0,6,0,7,0,0,13
686,Richmond                      ,5235,High Brooms                   ,0,0,1,0,0,0,1
686,Richmond                      ,6979,Homerton                      ,3,77,3,0,0,0,84
686,Richmond                      ,5523,Hook                          ,0,0,1,0,0,0,1
686,Richmond                      ,5365,Horley                        ,0,0,0,2,0,0,2
686,Richmond                      ,5309,Horsham                       ,0,0,0,3,0,0,3
686,Richmond                      ,5563,Hounslow                      ,0,31,0,0,0,0,31
686,Richmond                      ,5273,Hove                          ,0,0,0,57,0,0,57
686,Richmond                      ,5592,Isleworth                     ,0,0,1,12,0,0,13
686,Richmond                      ,1448,Kensal Rise                   ,0,33,23,339,86,19,499
686,Richmond                      ,1449,Kentish Town West             ,0,187,14,46,13,0,259
686,Richmond                      ,5593,Kew Bridge                    ,0,0,2,0,0,0,2
686,Richmond                      ,5565,Kingston                      ,12,140,116,12,15,0,296
686,Richmond                      ,5329,Lewes                         ,0,0,0,0,1,0,1
686,Richmond                      ,5051,Lewisham - NR                 ,0,0,0,1,11,0,12
686,Richmond                      ,5148,London Bridge Br              ,0,6,7,0,0,0,13
686,Richmond                      ,5053,Lower Sydenham                ,0,0,0,1,0,0,1
686,Richmond                      ,1570,Luton Airport Parkway         ,0,0,12,0,0,0,12
686,Richmond                      ,5692,Martins Heron                 ,0,0,0,4,2,0,6
686,Richmond                      ,1527,Mill Hill Broadway            ,0,0,0,1,0,0,1
686,Richmond                      ,5374,Mitcham                       ,0,6,0,0,0,0,6
686,Richmond                      ,5303,Morden Road                   ,0,0,53,0,0,0,53
686,Richmond                      ,5291,Morden South                  ,0,1,0,0,0,0,1
686,Richmond                      ,5600,Mortlake                      ,84,9,276,157,7,16,549
