NLC,Station,timePeriod,Total,Male,Female,Notstated,NotStated,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,,,,,,,,,
688,RodingValley,Early,80,26,19,35,35,0,0,13,0,28,5,0,0,0,80,0,0,0,0,0,0,0,0
688,RodingValley,AMpeak,366,216,132,18,13,0,3,18,96,125,111,1,0,0,366,0,0,0,0,0,0,0,0
688,RodingValley,Midday,109,12,12,85,85,0,0,0,0,0,0,0,12,12,109,0,0,0,0,0,0,0,0
688,RodingValley,PMPeak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,RodingValley,Evening,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,RodingValley,Late,23,0,0,23,23,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
688,RodingValley,Totalday,579,255,163,161,156,0,3,30,96,152,116,1,12,12,579,0,0,0,0,0,0,0,0
690,RoyalOak,Early,143,0,0,143,143,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0
690,RoyalOak,AMpeak,1381,577,793,11,4,0,36,200,669,292,125,51,0,5,852,21,0,0,498,0,0,10,0
690,RoyalOak,Midday,1078,586,386,106,108,0,120,164,112,309,203,4,26,32,967,0,0,7,105,0,0,0,0
690,RoyalOak,PMPeak,1109,540,539,30,30,0,76,10,219,188,520,26,18,23,854,0,1,0,255,0,0,0,0
690,RoyalOak,Evening,454,158,214,82,82,0,0,34,185,9,122,3,19,0,418,0,0,0,37,0,0,0,0
690,RoyalOak,Late,164,24,34,107,107,0,0,12,29,11,0,5,0,0,156,0,0,0,9,0,0,0,0
690,RoyalOak,Totalday,4331,1885,1967,478,474,0,232,420,1214,810,970,89,62,60,3389,21,1,7,902,0,0,10,0
691,Ruislip,Early,250,0,0,250,250,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0
691,Ruislip,AMpeak,1378,441,330,607,607,0,6,73,130,162,259,90,0,50,1378,0,0,0,0,0,0,0,0
691,Ruislip,Midday,894,251,220,423,423,0,0,26,46,27,48,36,89,199,894,0,0,0,0,0,0,0,0
691,Ruislip,PMPeak,447,37,129,281,282,0,2,66,13,18,36,26,4,0,447,0,0,0,0,0,0,0,0
691,Ruislip,Evening,136,9,12,114,114,0,0,0,2,7,12,0,0,0,136,0,0,0,0,0,0,0,0
691,Ruislip,Late,42,0,0,42,42,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
691,Ruislip,Totalday,3146,737,692,1717,1718,0,8,165,192,214,356,152,93,249,3146,0,0,0,0,0,0,0,0
692,RuislipGardens,Early,267,0,0,267,267,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0
692,RuislipGardens,AMpeak,1040,520,517,2,46,0,26,18,271,430,225,23,0,0,1040,0,0,0,0,0,0,0,0
692,RuislipGardens,Midday,356,123,177,56,56,0,49,8,95,64,60,0,7,17,356,0,0,0,0,0,0,0,0
692,RuislipGardens,PMPeak,195,40,141,15,15,0,0,0,87,36,58,0,0,0,195,0,0,0,0,0,0,0,0
692,RuislipGardens,Evening,51,33,0,18,18,0,0,0,19,14,0,0,0,0,51,0,0,0,0,0,0,0,0
692,RuislipGardens,Late,23,0,0,23,23,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
692,RuislipGardens,Totalday,1931,716,835,380,424,0,76,26,472,543,343,23,7,17,1931,0,0,0,0,0,0,0,0
693,RuislipManor,Early,318,0,0,318,318,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0
693,RuislipManor,AMpeak,1520,607,913,0,8,0,128,98,263,284,547,110,46,38,1520,0,0,0,0,0,0,0,0
693,RuislipManor,Midday,911,269,620,22,30,0,403,0,21,41,235,57,44,81,911,0,0,0,0,0,0,0,0
693,RuislipManor,PMPeak,434,136,281,17,17,0,132,72,22,20,76,11,42,41,434,0,0,0,0,0,0,0,0
693,RuislipManor,Evening,126,74,1,51,51,0,0,1,39,35,0,0,0,0,126,0,0,0,0,0,0,0,0
693,RuislipManor,Late,45,16,0,29,29,0,0,0,0,0,16,0,0,0,45,0,0,0,0,0,0,0,0
693,RuislipManor,Totalday,3354,1101,1815,438,452,0,663,171,344,379,873,178,133,160,3354,0,0,0,0,0,0,0,0
694,RussellSquare,Early,131,0,0,131,131,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0
694,RussellSquare,AMpeak,2034,1084,875,75,81,1,267,241,512,301,364,2,248,18,2034,0,0,0,0,0,0,0,0
694,RussellSquare,Midday,5902,2151,3515,235,201,0,585,2069,1056,548,902,216,139,185,5902,0,0,0,0,0,0,0,0
694,RussellSquare,PMPeak,7234,2261,4681,292,179,0,315,1786,1935,1235,1359,174,214,36,7234,0,0,0,0,0,0,0,0
694,RussellSquare,Evening,3599,1251,2173,175,96,0,137,543,1140,735,795,74,62,16,3599,0,0,0,0,0,0,0,0
694,RussellSquare,Late,972,336,268,368,368,0,0,69,292,103,138,1,0,0,972,0,0,0,0,0,0,0,0
694,RussellSquare,Totalday,19872,7082,11513,1277,1056,1,1304,4709,4935,2923,3559,467,664,255,19872,0,0,0,0,0,0,0,0
698,SevenSisters,Early,5165,0,0,5165,5165,0,0,0,0,0,0,0,0,0,5165,0,0,0,0,0,0,0,0
698,SevenSisters,AMpeak,16550,6143,9978,429,241,276,227,1612,4566,3623,4645,933,302,126,2279,136,143,106,13078,58,58,457,236
698,SevenSisters,Midday,8814,3801,4421,591,615,58,51,1070,1758,1552,2162,594,555,399,4161,4,0,50,4441,0,10,148,0
698,SevenSisters,PMPeak,5396,2025,3137,234,174,4,232,686,1580,814,1366,346,142,53,1208,0,89,44,3981,0,0,0,74
698,SevenSisters,Evening,2404,1209,1180,15,15,0,40,336,1144,302,240,159,125,43,999,0,0,0,1244,0,41,1,119
698,SevenSisters,Late,862,628,108,127,127,0,0,53,107,95,238,193,43,7,633,0,0,0,229,0,0,0,0
698,SevenSisters,Totalday,39191,13805,18825,6561,6337,338,549,3757,9155,6386,8651,2224,1167,628,14445,140,232,200,22972,59,109,607,429
700,Shepherd'sBush(Cen,Early,982,0,0,982,982,0,0,0,0,0,0,0,0,0,982,0,0,0,0,0,0,0,0
700,Shepherd'sBush(Cen,AMpeak,8889,3793,4965,131,139,0,45,1244,3549,1944,1244,567,99,59,3491,32,24,4,5290,7,0,0,42
700,Shepherd'sBush(Cen,Midday,8160,3993,3701,466,595,36,41,1621,2141,1447,1512,263,267,237,6726,22,3,0,1365,5,0,37,2
700,Shepherd'sBush(Cen,PMPeak,8895,3568,3756,1571,1567,0,0,1619,2305,1426,1105,531,151,191,5598,0,10,99,3188,0,0,0,0
700,Shepherd'sBush(Cen,Evening,4458,1726,2285,447,429,0,73,443,1775,873,560,127,163,15,3352,0,16,0,1090,0,0,0,0
700,Shepherd'sBush(Cen,Late,2634,861,1126,647,648,0,0,373,1071,253,218,0,71,0,2291,0,0,0,328,0,0,0,15
700,Shepherd'sBush(Cen,Totalday,34018,13941,15834,4243,4358,36,159,5301,10841,5943,4638,1488,751,502,22439,54,53,103,11261,12,0,37,59
775,Shepherd'sBushMark,Early,228,4,5,220,219,0,0,0,5,0,4,0,0,0,228,0,0,0,1,0,0,0,0
775,Shepherd'sBushMark,AMpeak,1858,744,1077,37,17,0,0,297,849,337,320,14,24,0,880,0,0,8,956,0,13,0,0
775,Shepherd'sBushMark,Midday,1435,544,820,71,89,0,6,114,344,239,285,160,116,83,1078,0,9,0,344,0,0,4,0
775,Shepherd'sBushMark,PMPeak,964,404,547,12,16,18,6,201,312,142,226,16,18,9,621,0,0,3,337,0,0,3,0
775,Shepherd'sBushMark,Evening,436,92,332,11,11,0,0,111,169,20,68,41,11,4,353,0,0,0,83,0,0,0,0
775,Shepherd'sBushMark,Late,283,51,79,152,152,0,0,38,93,0,0,0,0,0,283,0,0,0,0,0,0,0,0
775,Shepherd'sBushMark,Totalday,5203,1840,2861,503,504,18,12,761,1772,739,902,230,168,97,3443,0,9,12,1721,0,13,7,0
702,SloaneSquare,Early,429,0,0,429,429,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0
702,SloaneSquare,AMpeak,5050,2055,2514,481,451,0,39,431,1422,1125,1092,210,155,126,1660,24,0,7,3311,18,0,8,21
702,SloaneSquare,Midday,8012,2075,4415,1522,1747,0,187,957,655,831,1974,691,750,221,4246,91,177,119,3368,0,0,11,0
702,SloaneSquare,PMPeak,9139,2673,5525,942,1076,0,226,473,1953,1579,2555,554,453,270,3403,70,135,0,5386,127,0,0,18
702,SloaneSquare,Evening,3606,894,2178,534,499,0,107,610,938,695,494,207,40,17,2081,0,0,0,1525,0,0,0,0
702,SloaneSquare,Late,1287,308,346,633,633,0,0,247,167,46,45,66,50,35,1287,0,0,0,0,0,0,0,0
702,SloaneSquare,Totalday,27524,8005,14979,4541,4834,1,559,2716,5135,4276,6159,1728,1447,669,13107,185,313,126,13591,145,0,19,39
703,Snaresbrook,Early,311,0,0,311,311,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0
703,Snaresbrook,AMpeak,2706,1234,1402,71,80,0,121,159,552,521,653,369,189,63,400,45,0,10,2194,0,0,43,13
703,Snaresbrook,Midday,936,152,101,683,679,0,12,27,79,32,51,24,25,8,712,0,0,0,177,46,0,1,0
703,Snaresbrook,PMPeak,662,57,126,478,478,0,14,6,15,10,84,22,20,14,494,8,0,0,155,0,0,5,0
703,Snaresbrook,Evening,148,1,2,145,145,0,0,1,1,0,1,0,0,0,147,0,0,0,1,0,0,0,0
703,Snaresbrook,Late,52,13,29,10,10,0,1,0,3,0,37,0,0,0,26,0,0,0,26,0,0,0,0
703,Snaresbrook,Totalday,4815,1457,1661,1698,1703,0,147,192,650,563,826,415,234,84,2090,54,0,10,2554,46,0,49,13
704,SouthEaling,Early,399,46,23,330,330,0,0,0,38,30,1,0,0,0,399,0,0,0,0,0,0,0,0
704,SouthEaling,AMpeak,2340,1094,1213,32,13,9,27,388,713,546,499,113,19,12,1913,5,6,5,406,0,0,0,5
704,SouthEaling,Midday,1371,633,724,14,3,0,141,495,243,121,221,94,25,27,1033,8,4,2,277,0,0,9,39
704,SouthEaling,PMPeak,1131,227,751,152,147,0,67,391,124,179,198,11,2,11,854,0,0,3,273,0,0,0,0
704,SouthEaling,Evening,361,221,140,0,0,0,0,58,120,119,62,0,0,2,344,0,0,0,17,0,0,0,0
704,SouthEaling,Late,101,85,6,10,10,0,0,25,26,22,17,0,1,0,101,0,0,0,0,0,0,0,0
704,SouthEaling,Totalday,5702,2307,2856,539,503,9,235,1358,1265,1018,998,219,48,51,4644,13,11,10,973,0,0,9,43
707,SouthHarrow,Early,526,19,6,501,501,0,0,0,19,4,0,1,0,0,526,0,0,0,0,0,0,0,0
707,SouthHarrow,AMpeak,1603,689,909,5,39,0,74,57,447,243,356,224,64,100,1150,0,4,0,446,0,0,2,0
707,SouthHarrow,Midday,926,553,347,26,73,22,53,42,63,117,178,80,238,59,747,23,7,0,96,2,0,45,7
707,SouthHarrow,PMPeak,577,249,295,33,33,0,33,199,47,64,43,138,21,0,495,0,0,0,82,0,0,0,0
707,SouthHarrow,Evening,186,75,75,36,36,0,24,26,41,14,24,10,0,11,172,0,0,0,14,0,0,0,0
707,SouthHarrow,Late,61,18,20,23,23,0,0,31,2,5,0,0,0,0,58,0,0,0,3,0,0,0,0
707,SouthHarrow,Totalday,3879,1603,1652,624,704,22,184,355,619,447,602,453,323,170,3148,23,11,0,641,2,0,48,7
708,SouthKensington,Early,474,0,0,474,474,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0
708,SouthKensington,AMpeak,5279,2047,3120,112,125,2,162,469,1864,978,1204,205,127,142,941,76,27,0,4101,0,0,78,55
708,SouthKensington,Midday,14916,4525,8358,2033,1934,112,1392,2086,1766,1716,3026,952,1185,746,3203,60,124,58,11363,0,0,97,10
708,SouthKensington,PMPeak,18186,6551,10307,1329,1280,25,629,2890,3641,2668,4479,1389,406,779,4051,69,168,82,13442,19,74,109,172
708,SouthKensington,Evening,7235,2871,4100,264,212,0,252,1245,2974,1081,1085,207,143,36,2709,22,36,1,4350,88,0,0,29
708,SouthKensington,Late,3618,781,1447,1390,1406,0,11,595,840,317,399,25,25,0,2922,0,0,3,691,0,0,0,3
708,SouthKensington,Totalday,49707,16775,27332,5600,5431,140,2446,7285,11086,6759,10192,2778,1887,1703,14299,228,355,144,33946,107,74,284,270
709,SouthKenton,Early,79,0,0,79,79,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
709,SouthKenton,AMpeak,583,245,274,63,58,3,15,49,176,81,147,21,28,4,514,0,0,0,69,0,0,0,0
709,SouthKenton,Midday,394,34,278,82,104,0,8,15,53,23,21,131,33,6,389,0,0,0,5,0,0,0,0
709,SouthKenton,PMPeak,179,117,40,22,22,0,107,1,32,4,13,0,0,0,175,0,0,0,3,0,0,0,1
709,SouthKenton,Evening,65,12,34,19,19,0,0,28,17,0,0,0,0,0,65,0,0,0,0,0,0,0,0
709,SouthKenton,Late,44,3,0,42,42,0,0,0,0,0,0,3,0,0,42,0,0,0,3,0,0,0,0
709,SouthKenton,Totalday,1345,411,626,308,324,3,130,93,279,109,181,155,61,10,1263,0,0,0,81,0,0,0,1
710,SouthRuislip,Early,378,0,0,378,378,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0
710,SouthRuislip,AMpeak,1548,645,827,76,49,9,50,189,452,355,355,55,16,19,1548,0,0,0,0,0,0,0,0
710,SouthRuislip,Midday,493,276,207,9,9,0,12,44,90,78,207,14,2,36,493,0,0,0,0,0,0,0,0
710,SouthRuislip,PMPeak,402,189,213,0,0,0,0,70,145,94,46,44,2,0,402,0,0,0,0,0,0,0,0
710,SouthRuislip,Evening,99,35,17,47,47,7,0,1,21,20,0,4,0,0,99,0,0,0,0,0,0,0,0
710,SouthRuislip,Late,33,0,2,31,31,0,0,0,0,0,0,0,0,2,33,0,0,0,0,0,0,0,0
710,SouthRuislip,Totalday,2953,1145,1266,542,515,16,62,304,708,546,607,118,20,57,2953,0,0,0,0,0,0,0,0
711,SouthWimbledon,Early,526,0,0,526,526,0,0,0,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0
711,SouthWimbledon,AMpeak,3707,1426,1635,646,672,17,0,366,1439,594,441,0,49,129,3707,0,0,0,0,0,0,0,0
711,SouthWimbledon,Midday,1435,564,785,87,202,0,54,369,355,94,108,77,115,62,1435,0,0,0,0,0,0,0,0
711,SouthWimbledon,PMPeak,1594,519,1003,72,50,44,52,445,535,234,132,102,0,0,1594,0,0,0,0,0,0,0,0
711,SouthWimbledon,Evening,512,261,247,4,5,0,19,161,182,99,40,5,1,0,512,0,0,0,0,0,0,0,0
711,SouthWimbledon,Late,180,57,6,117,123,0,0,32,16,9,1,0,0,0,180,0,0,0,0,0,0,0,0
711,SouthWimbledon,Totalday,7955,2827,3676,1451,1577,61,125,1373,2526,1029,723,184,166,190,7955,0,0,0,0,0,0,0,0
712,SouthWoodford,Early,560,0,1,559,559,0,0,0,0,1,0,0,0,0,560,0,0,0,0,0,0,0,0
712,SouthWoodford,AMpeak,4023,1748,2168,106,106,22,42,108,668,871,1132,718,247,110,567,65,35,15,3192,45,10,48,47
712,SouthWoodford,Midday,1554,624,895,35,76,0,11,140,163,337,261,189,284,93,632,40,28,41,759,3,11,18,23
712,SouthWoodford,PMPeak,1001,291,688,22,109,2,20,111,154,245,75,85,164,37,391,0,18,0,583,9,0,0,0
712,SouthWoodford,Evening,405,209,159,37,37,6,0,12,110,32,152,57,0,0,309,0,0,0,95,0,0,0,0
712,SouthWoodford,Late,69,3,62,4,4,0,0,0,62,3,0,0,0,0,49,0,0,0,20,0,0,0,0
712,SouthWoodford,Totalday,7612,2874,3975,763,891,29,73,370,1157,1488,1620,1048,695,239,2507,105,81,55,4649,57,20,66,69
705,Southfields,Early,641,0,0,641,641,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0
705,Southfields,AMpeak,5281,1989,3167,125,163,12,113,1094,1996,908,798,103,0,94,5281,0,0,0,0,0,0,0,0
705,Southfields,Midday,2371,902,1468,1,5,62,18,492,509,183,397,334,140,231,2371,0,0,0,0,0,0,0,0
705,Southfields,PMPeak,1477,644,724,110,136,0,114,125,332,418,164,90,71,28,1477,0,0,0,0,0,0,0,0
705,Southfields,Evening,615,255,313,47,71,0,72,114,218,35,35,70,0,0,615,0,0,0,0,0,0,0,0
705,Southfields,Late,137,36,63,38,38,0,27,53,15,1,0,3,0,0,137,0,0,0,0,0,0,0,0
705,Southfields,Totalday,10522,3826,5734,962,1054,74,344,1878,3072,1545,1393,599,211,353,10522,0,0,0,0,0,0,0,0
706,Southgate,Early,744,62,29,653,653,1,1,23,19,23,22,2,1,0,744,0,0,0,0,0,0,0,0
706,Southgate,AMpeak,3822,1437,2195,190,141,8,141,548,788,565,1062,295,203,70,2628,0,4,5,1141,0,0,43,0
706,Southgate,Midday,2194,998,1193,3,24,0,419,421,270,165,337,115,255,187,1200,14,61,17,867,0,0,24,12
706,Southgate,PMPeak,1395,239,1129,28,37,0,46,279,363,352,272,17,28,1,714,6,10,0,664,0,0,0,1
706,Southgate,Evening,488,136,307,45,45,0,0,162,68,77,64,65,5,1,396,0,4,0,87,0,0,0,0
706,Southgate,Late,143,17,17,110,110,0,0,2,4,25,2,0,0,0,124,0,0,1,18,0,0,0,0
706,Southgate,Totalday,8786,2889,4869,1027,1009,9,608,1436,1513,1207,1758,494,493,259,5806,20,78,23,2778,0,0,67,13
784,Southwark,Early,639,0,0,639,639,0,0,0,0,0,0,0,0,0,639,0,0,0,0,0,0,0,0
784,Southwark,AMpeak,6960,3973,2930,58,8,105,40,539,1042,1809,2610,694,92,21,1524,63,34,71,5161,0,49,21,38
784,Southwark,Midday,6707,2876,3704,126,9,0,128,881,1106,1275,2097,638,403,169,1287,31,20,30,4847,16,102,346,28
784,Southwark,PMPeak,11654,5150,5932,572,483,3,16,1301,3294,2427,3373,378,257,120,1765,144,144,182,8947,50,302,120,0
784,Southwark,Evening,3069,1073,1995,1,1,0,0,546,749,695,956,63,35,23,759,0,3,0,2282,0,0,7,18
784,Southwark,Late,1055,546,372,136,126,0,0,113,443,122,204,47,0,1,333,0,0,31,677,0,0,0,14
784,Southwark,Totalday,30082,13617,14933,1532,1266,108,185,3380,6635,6327,9240,1821,787,334,6306,237,200,314,21914,66,453,495,98
695,St.James'sPark,Early,141,0,0,141,141,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0
695,St.James'sPark,AMpeak,2064,1096,900,68,62,23,6,52,362,296,987,217,36,22,125,84,1,0,1747,12,33,0,62
695,St.James'sPark,Midday,7289,3827,3304,158,113,1,112,167,836,1464,3311,518,387,381,2144,142,55,49,4739,1,39,119,2
695,St.James'sPark,PMPeak,5899,2140,2346,1414,1376,2,126,479,991,775,1782,210,100,59,1768,79,63,74,3844,8,1,39,24
695,St.James'sPark,Evening,1450,708,488,254,247,3,0,53,224,438,458,15,8,5,1211,2,5,2,227,0,0,2,0
695,St.James'sPark,Late,567,178,150,239,239,0,0,19,118,70,119,0,2,0,557,0,0,0,8,0,0,2,0
695,St.James'sPark,Totalday,17409,7948,7188,2273,2177,29,244,769,2532,3042,6658,960,532,466,5946,306,124,126,10564,21,73,162,88
696,St.John'sWood,Early,284,0,0,284,284,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0
696,St.John'sWood,AMpeak,3220,1533,1568,118,118,0,15,176,1372,575,634,198,73,59,3220,0,0,0,0,0,0,0,0
696,St.John'sWood,Midday,3375,1084,1601,690,690,47,141,268,606,489,541,65,150,377,3375,0,0,0,0,0,0,0,0
696,St.John'sWood,PMPeak,3728,1403,1405,920,986,0,73,151,1015,671,645,90,32,63,3728,0,0,0,0,0,0,0,0
696,St.John'sWood,Evening,1224,202,752,269,269,0,0,109,366,263,174,5,0,37,1224,0,0,0,0,0,0,0,0
696,St.John'sWood,Late,355,185,63,107,107,0,2,10,169,3,58,0,7,0,355,0,0,0,0,0,0,0,0
696,St.John'sWood,Totalday,12185,4408,5390,2387,2454,47,232,715,3529,2002,2052,358,262,536,12185,0,0,0,0,0,0,0,0
697,St.Paul's,Early,102,0,0,102,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0
697,St.Paul's,AMpeak,1184,547,494,142,112,0,0,112,286,136,373,47,15,101,362,9,15,0,773,0,0,25,0
697,St.Paul's,Midday,8769,3423,4762,583,586,40,216,179,1824,1356,2264,1088,820,395,2984,0,110,22,5599,0,0,27,27
697,St.Paul's,PMPeak,13489,4769,8394,327,214,23,127,1548,3709,2691,3940,412,724,102,2359,38,267,14,10645,99,0,60,7
697,St.Paul's,Evening,5214,2204,2772,238,184,2,34,935,1974,830,1073,121,46,17,1158,83,19,2,3914,0,25,7,5
697,St.Paul's,Late,1532,604,519,410,393,0,0,89,562,263,181,34,11,0,743,0,0,0,789,0,0,0,0
697,St.Paul's,Totalday,30290,11546,16942,1802,1591,65,377,2862,8355,5276,7831,1701,1616,615,7709,131,411,38,21719,99,25,119,39
713,StamfordBrook,Early,185,9,15,161,161,0,0,0,6,12,7,0,0,0,185,0,0,0,0,0,0,0,0
713,StamfordBrook,AMpeak,1769,840,904,25,19,8,31,193,327,469,454,80,127,61,645,5,17,0,1094,0,0,8,0
713,StamfordBrook,Midday,1037,462,567,7,14,3,26,161,185,116,281,63,89,98,676,1,7,0,327,0,0,25,0
713,StamfordBrook,PMPeak,1039,261,774,3,13,0,15,272,301,85,267,31,55,1,418,0,5,0,601,0,15,0,0
713,StamfordBrook,Evening,360,155,200,5,0,0,0,95,88,43,91,34,5,3,279,0,1,0,80,0,0,0,0
713,StamfordBrook,Late,89,40,24,25,25,0,0,27,14,0,20,0,0,4,89,0,0,0,0,0,0,0,0
713,StamfordBrook,Totalday,4479,1768,2484,227,231,11,72,748,921,725,1120,208,275,167,2292,6,29,0,2102,0,15,34,0
714,Stanmore,Early,717,33,7,677,676,0,0,5,16,16,2,0,1,0,717,0,0,0,0,0,0,0,0
714,Stanmore,AMpeak,2621,1277,1201,143,85,0,104,367,247,429,562,470,329,29,1759,4,6,0,745,3,82,12,10
714,Stanmore,Midday,1272,676,498,98,99,0,13,81,164,140,222,273,189,90,701,17,1,11,513,0,0,26,3
714,Stanmore,PMPeak,1021,631,325,65,33,117,31,17,327,85,248,0,22,140,545,0,0,0,477,0,0,0,0
714,Stanmore,Evening,246,100,135,12,12,0,0,71,60,3,98,0,2,0,237,0,0,0,6,0,3,0,0
714,Stanmore,Late,62,9,0,53,53,0,0,0,6,0,0,0,0,3,62,0,0,0,0,0,0,0,0
714,Stanmore,Totalday,5940,2727,2166,1047,959,117,149,540,821,673,1133,743,543,263,4021,21,7,11,1742,3,85,38,13
715,StepneyGreen,Early,365,0,0,365,365,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0
715,StepneyGreen,AMpeak,2834,1371,1425,38,4,1,91,318,1306,557,203,261,2,91,299,0,203,0,2275,8,0,3,46
715,StepneyGreen,Midday,3133,1621,1487,25,7,19,441,400,477,482,629,168,183,328,622,35,22,72,2126,0,119,103,34
715,StepneyGreen,PMPeak,2832,1159,1645,28,20,28,25,412,407,798,851,34,204,51,504,130,8,8,2148,4,0,5,26
715,StepneyGreen,Evening,1157,591,495,71,1,20,35,337,284,161,263,56,0,0,367,0,0,0,787,0,2,2,0
715,StepneyGreen,Late,462,143,96,223,223,0,0,30,81,129,0,0,0,0,307,0,0,0,155,0,0,0,0
715,StepneyGreen,Totalday,10783,4884,5148,751,619,68,591,1498,2555,2126,1946,519,390,471,2465,165,234,80,7490,12,121,111,106
716,Stockwell,Early,1016,0,0,1016,1016,0,0,0,0,0,0,0,0,0,1016,0,0,0,0,0,0,0,0
716,Stockwell,AMpeak,10548,4667,5446,434,310,65,86,1116,4505,1895,1804,519,152,97,1147,7,5,99,9117,9,0,59,105
716,Stockwell,Midday,3845,1124,2445,276,225,3,32,454,1178,596,747,215,227,169,1645,29,0,23,2053,12,0,42,40
716,Stockwell,PMPeak,2661,1383,1140,138,164,0,19,69,489,839,850,119,76,36,719,125,0,51,1766,0,0,0,0
716,Stockwell,Evening,1235,547,688,0,0,0,0,275,424,302,228,2,0,4,623,0,0,23,586,0,0,4,0
716,Stockwell,Late,469,224,124,121,141,11,0,16,198,51,44,6,0,0,320,0,0,0,149,0,0,0,0
716,Stockwell,Totalday,19774,7946,9843,1985,1856,78,137,1931,6794,3684,3673,860,455,305,5470,161,5,195,13672,21,0,105,146
717,StonebridgePark,Early,444,9,33,401,401,0,0,0,28,0,15,0,0,0,444,0,0,0,0,0,0,0,0
717,StonebridgePark,AMpeak,1165,345,694,126,93,54,18,140,453,202,142,46,14,3,905,0,2,0,258,0,0,0,0
717,StonebridgePark,Midday,889,507,343,39,39,0,21,269,139,220,51,65,84,1,773,0,0,2,87,0,0,28,0
717,StonebridgePark,PMPeak,677,284,321,72,28,0,15,213,173,50,168,3,27,0,465,0,0,0,208,0,0,0,4
717,StonebridgePark,Evening,287,154,100,33,33,0,0,52,57,129,15,0,1,0,267,0,0,0,20,0,0,0,0
717,StonebridgePark,Late,82,20,1,61,79,0,0,0,0,2,1,0,0,0,82,0,0,0,0,0,0,0,0
717,StonebridgePark,Totalday,3544,1319,1493,732,673,54,54,673,850,603,391,114,126,4,2935,0,2,2,573,0,0,28,4
719,Stratford,Early,7139,564,34,6541,6416,0,0,136,11,20,548,2,6,0,7139,0,0,0,0,0,0,0,0
719,Stratford,AMpeak,40655,15957,18916,5782,5528,0,282,3709,9809,7078,9322,2651,1631,644,20923,358,15,0,18402,27,249,385,295
719,Stratford,Midday,34378,12212,15030,7135,6538,0,2797,3862,6190,4034,5929,2996,939,1092,22792,110,225,65,10521,70,0,189,407
719,Stratford,PMPeak,35659,6014,9006,20639,20917,0,767,2178,2052,3032,4661,768,797,485,27712,34,7,0,7848,0,0,35,22
719,Stratford,Evening,15563,4275,6550,4738,4830,0,632,3355,1667,2091,2530,247,149,62,11931,6,10,0,3539,0,0,0,76
719,Stratford,Late,4465,1034,657,2774,2762,0,14,729,322,348,207,33,49,1,4047,1,0,0,403,0,0,0,14
719,Stratford,Totalday,137859,40056,50194,47609,46992,0,4492,13969,20051,16604,23198,6697,3571,2284,94543,510,257,65,40713,97,249,609,815
720,SudburyHill,Early,527,1,0,526,526,0,0,0,1,0,0,0,0,0,527,0,0,0,0,0,0,0,0
720,SudburyHill,AMpeak,1343,444,768,132,33,15,213,215,247,137,342,19,41,82,783,46,4,0,464,0,25,21,0
720,SudburyHill,Midday,652,249,374,29,9,2,93,167,85,14,113,27,35,106,352,12,38,0,245,0,1,5,0
720,SudburyHill,PMPeak,413,250,162,1,0,0,27,78,139,43,71,25,0,29,343,0,0,0,65,0,0,0,4
720,SudburyHill,Evening,148,100,47,0,0,0,0,19,89,21,19,0,0,0,94,0,0,4,49,0,0,0,0
720,SudburyHill,Late,32,17,16,0,0,0,0,0,0,15,16,0,1,0,16,0,0,0,16,0,0,0,0
720,SudburyHill,Totalday,3115,1062,1366,687,568,17,333,479,562,229,561,72,77,217,2115,58,41,4,839,0,26,26,4
721,SudburyTown,Early,491,27,62,402,382,0,0,26,26,43,11,2,1,0,491,0,0,0,0,0,0,0,0
721,SudburyTown,AMpeak,1553,659,817,76,38,27,112,220,301,356,321,144,30,3,1286,20,0,0,242,0,0,0,5
721,SudburyTown,Midday,724,411,290,23,37,8,72,77,50,103,164,66,90,58,623,0,9,0,91,0,0,0,1
721,SudburyTown,PMPeak,429,106,310,13,13,0,13,58,189,67,47,42,0,0,417,0,0,0,12,0,0,0,0
