 NLC,Station,time period,NR/DLR/Tram,Bus/Coach,Bicycle,Motorcycle,Car/VanParked,Car/Vandrivenaway,Walked,Taxi/Minicab,RiverBus/Ferry,Other,Not Stated,Heathrow Terminal 1,Heathrow Terminal 2,Heathrow Terminal 3,Heathrow Terminal 4,Heathrow Terminal 5,Total all modes,
612,Hounslow East ,AM peak,0,841,4,0,55,93,1070,0,0,0,136,0,0,0,0,0,2199,
612,Hounslow East ,Midday,0,706,0,0,21,73,589,0,0,0,36,0,0,0,0,0,1427,
612,Hounslow East ,PM Peak,0,453,0,0,3,14,317,0,0,0,115,0,0,0,0,0,902,
612,Hounslow East ,Evening,0,113,0,0,0,85,82,0,0,0,18,0,0,0,0,0,298,
612,Hounslow East ,Late,0,47,0,0,0,14,22,0,0,0,4,0,0,0,0,0,87,
612,Hounslow East ,Total day,0,2547,4,0,130,304,2450,0,0,0,344,0,0,0,0,0,5780,
613,Hounslow West ,Early ,0,66,0,0,221,110,482,0,0,0,0,0,0,0,0,0,879,
613,Hounslow West ,AM peak,0,625,0,0,434,122,1020,0,0,0,5,0,0,0,0,0,2206,
613,Hounslow West ,Midday,0,391,0,0,279,10,564,0,0,26,116,0,0,0,0,0,1385,
613,Hounslow West ,PM Peak,0,61,0,0,91,112,329,0,0,0,70,0,0,0,0,0,663,
613,Hounslow West ,Evening,0,16,0,0,0,3,108,0,0,0,121,0,0,0,0,0,248,
613,Hounslow West ,Late,0,2,0,0,0,0,81,0,0,0,6,0,0,0,0,0,89,
613,Hounslow West ,Total day,0,1160,0,0,1025,357,2584,0,0,26,317,0,0,0,0,0,5470,
614,Hyde Park Corner ,Early ,0,16,0,0,0,0,26,0,0,0,6,0,0,0,0,0,47,
614,Hyde Park Corner ,AM peak,0,77,28,1,0,1,202,17,0,37,71,0,0,0,0,0,434,
614,Hyde Park Corner ,Midday,0,337,0,0,0,5,1926,44,0,131,285,0,0,0,0,0,2728,
614,Hyde Park Corner ,PM Peak,0,390,0,0,2,5,2490,0,0,40,450,0,0,0,0,0,3377,
614,Hyde Park Corner ,Evening,0,122,0,0,13,50,1011,26,0,107,115,0,0,0,0,0,1443,
614,Hyde Park Corner ,Late,0,46,0,0,0,0,313,1,0,0,278,0,0,0,0,0,638,
614,Hyde Park Corner ,Total day,0,988,28,1,15,60,5968,88,0,316,1205,0,0,0,0,0,8668,
615,Ickenham,Early ,0,0,0,0,72,11,118,0,0,0,0,0,0,0,0,0,201,
615,Ickenham,AM peak,0,10,0,0,320,20,495,0,0,0,10,0,0,0,0,0,856,
615,Ickenham,Midday,0,7,0,0,123,6,296,0,0,0,29,0,0,0,0,0,461,
615,Ickenham,PM Peak,0,0,0,0,8,25,202,0,0,0,55,0,0,0,0,0,290,
615,Ickenham,Evening,0,0,0,0,0,0,67,0,0,0,2,0,0,0,0,0,69,
615,Ickenham,Late,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,31,
615,Ickenham,Total day,0,17,0,0,523,63,1209,0,0,0,97,0,0,0,0,0,1908,
616,Kennington ,Early ,0,13,0,0,0,0,371,0,0,0,24,0,0,0,0,0,408,
616,Kennington ,AM peak,0,61,0,0,8,2,3447,18,0,0,175,0,0,0,0,0,3712,
616,Kennington ,Midday,0,46,2,0,13,18,1848,4,0,0,159,0,0,0,0,0,2091,
616,Kennington ,PM Peak,0,12,11,0,0,0,1688,0,0,0,59,0,0,0,0,0,1770,
616,Kennington ,Evening,0,73,7,0,0,24,602,0,0,0,42,0,0,0,0,0,749,
616,Kennington ,Late,0,0,0,0,0,24,236,0,0,0,30,0,0,0,0,0,289,
616,Kennington ,Total day,0,205,20,0,21,68,8193,23,0,0,489,0,0,0,0,0,9019,
617,Kensal Green,Early ,0,1,0,0,2,0,202,9,0,0,0,0,0,0,0,0,213,
617,Kensal Green,AM peak,9,59,0,0,49,13,1285,95,0,2,9,0,0,0,0,0,1521,
617,Kensal Green,Midday,1,110,5,0,51,0,541,81,0,0,110,0,0,0,0,0,899,
617,Kensal Green,PM Peak,0,37,0,0,8,2,341,139,0,0,25,0,0,0,0,0,551,
617,Kensal Green,Evening,0,6,0,0,0,1,122,43,0,0,40,0,0,0,0,0,212,
617,Kensal Green,Late,0,0,0,0,0,0,49,26,0,0,0,0,0,0,0,0,75,
617,Kensal Green,Total day,10,213,5,0,110,16,2540,392,0,2,184,0,0,0,0,0,3471,
619,Kentish Town,Early ,45,99,7,0,0,10,176,0,0,0,0,0,0,0,0,0,337,
619,Kentish Town,AM peak,793,460,22,0,8,31,2581,0,0,0,84,0,0,0,0,0,3978,
619,Kentish Town,Midday,568,555,11,0,0,11,2025,0,0,58,460,0,0,0,0,0,3689,
619,Kentish Town,PM Peak,632,321,0,0,0,110,2656,0,0,28,306,0,0,0,0,0,4053,
619,Kentish Town,Evening,204,54,0,0,0,11,732,0,0,0,149,0,0,0,0,0,1149,
619,Kentish Town,Late,52,8,0,0,0,7,710,0,0,0,69,0,0,0,0,0,846,
619,Kentish Town,Total day,2294,1497,40,0,8,180,8880,0,0,86,1067,0,0,0,0,0,14052,
620,Kenton,Early ,0,162,0,0,14,8,194,0,0,0,42,0,0,0,0,0,420,
620,Kenton,AM peak,0,214,0,0,36,47,300,0,0,0,113,0,0,0,0,0,710,
620,Kenton,Midday,0,263,0,0,30,36,348,0,0,0,29,0,0,0,0,0,706,
620,Kenton,PM Peak,0,172,0,0,1,4,144,0,0,0,84,0,0,0,0,0,404,
620,Kenton,Evening,0,4,0,0,0,0,138,0,0,0,23,0,0,0,0,0,164,
620,Kenton,Late,0,0,0,0,0,14,21,7,0,0,0,0,0,0,0,0,43,
620,Kenton,Total day,0,816,0,0,82,109,1143,7,0,0,290,0,0,0,0,0,2447,
621,Kew Gardens,Early ,0,0,6,0,7,1,166,0,0,0,6,0,0,0,0,0,185,
621,Kew Gardens,AM peak,0,0,19,0,50,40,1746,0,0,0,36,0,0,0,0,0,1892,
621,Kew Gardens,Midday,58,26,34,0,12,19,1067,0,0,0,209,0,0,0,0,0,1424,
621,Kew Gardens,PM Peak,64,0,25,0,22,0,878,0,0,0,84,0,0,0,0,0,1073,
621,Kew Gardens,Evening,0,0,24,0,0,0,420,0,0,0,138,0,0,0,0,0,583,
621,Kew Gardens,Late,0,0,12,0,0,0,29,0,0,0,50,0,0,0,0,0,91,
621,Kew Gardens,Total day,123,27,120,0,90,60,4307,0,0,0,522,0,0,0,0,0,5249,
622,Kilburn ,Early ,0,40,0,0,0,54,713,0,0,0,65,0,0,0,0,0,872,
622,Kilburn ,AM peak,0,908,0,0,35,74,4214,0,0,0,248,0,0,0,0,0,5479,
622,Kilburn ,Midday,64,1198,0,0,0,0,1767,0,0,0,244,0,0,0,0,0,3272,
622,Kilburn ,PM Peak,23,560,0,0,15,10,1089,0,0,0,728,0,0,0,0,0,2425,
622,Kilburn ,Evening,32,211,0,0,0,74,436,0,0,0,170,0,0,0,0,0,923,
622,Kilburn ,Late,0,103,0,0,0,0,132,0,0,0,77,0,0,0,0,0,312,
622,Kilburn ,Total day,119,3019,0,0,50,213,8351,0,0,0,1532,0,0,0,0,0,13284,
623,Kilburn Park,Early ,0,21,0,0,0,0,141,0,0,0,64,0,0,0,0,0,227,
623,Kilburn Park,AM peak,0,176,0,0,17,11,1444,6,0,16,121,0,0,0,0,0,1791,
623,Kilburn Park,Midday,0,99,19,0,2,2,1117,98,0,0,249,0,0,0,0,0,1585,
623,Kilburn Park,PM Peak,0,88,0,0,0,0,803,0,0,0,192,0,0,0,0,0,1082,
623,Kilburn Park,Evening,0,162,0,0,0,2,204,0,0,0,43,0,0,0,0,0,411,
623,Kilburn Park,Late,0,46,0,0,0,0,38,0,0,0,51,0,0,0,0,0,135,
623,Kilburn Park,Total day,0,590,19,0,19,15,3746,104,0,17,720,0,0,0,0,0,5230,
625,King's Cross St. Pan,Early ,2102,175,6,0,62,93,214,8,0,10,157,0,0,0,0,0,2828,
625,King's Cross St. Pan,AM peak,28754,1155,79,0,430,291,3941,6,0,34,1908,0,0,0,0,0,36599,
625,King's Cross St. Pan,Midday,26459,1921,215,0,453,249,10919,56,0,16,2374,0,0,0,0,0,42662,
625,King's Cross St. Pan,PM Peak,13600,3328,375,0,29,17,16414,1,0,172,3825,0,0,0,0,0,37760,
625,King's Cross St. Pan,Evening,7272,718,0,0,40,33,7153,456,0,51,2976,0,0,0,0,0,18700,
625,King's Cross St. Pan,Late,2573,326,0,0,46,168,2613,87,0,0,1071,0,0,0,0,0,6885,
625,King's Cross St. Pan,Total day,80760,7624,676,0,1060,851,41254,614,0,283,12311,0,0,0,0,0,145433,
624,Kingsbury,Early ,0,619,0,0,23,0,671,0,0,0,282,0,0,0,0,0,1595,
624,Kingsbury,AM peak,0,1023,4,0,208,60,1642,25,0,0,122,0,0,0,0,0,3085,
624,Kingsbury,Midday,0,438,0,0,18,56,1340,0,0,0,136,0,0,0,0,0,1988,
624,Kingsbury,PM Peak,0,284,0,0,47,103,530,0,0,0,179,0,0,0,0,0,1143,
624,Kingsbury,Evening,0,108,0,0,0,62,123,0,0,0,121,0,0,0,0,0,414,
624,Kingsbury,Late,0,68,0,0,0,0,25,0,0,0,0,0,0,0,0,0,93,
624,Kingsbury,Total day,0,2541,4,0,296,281,4332,25,0,0,839,0,0,0,0,0,8318,
626,Knightsbridge ,Early ,0,6,0,0,2,0,45,0,0,0,46,0,0,0,0,0,99,
626,Knightsbridge ,AM peak,0,174,0,0,19,4,734,0,0,2,168,0,0,0,0,0,1102,
626,Knightsbridge ,Midday,0,425,0,0,180,20,5320,8,0,0,3401,0,0,0,0,0,9352,
626,Knightsbridge ,PM Peak,0,412,0,0,26,0,5316,35,0,0,4490,0,0,0,0,0,10280,
626,Knightsbridge ,Evening,0,156,0,0,13,6,2975,0,0,2,2091,0,0,0,0,0,5244,
626,Knightsbridge ,Late,0,55,0,0,0,0,796,0,0,0,479,0,0,0,0,0,1330,
626,Knightsbridge ,Total day,0,1229,0,0,241,30,15186,43,0,4,10675,0,0,0,0,0,27407,
627,Ladbroke Grove,Early ,0,82,0,0,0,0,134,0,0,0,0,0,0,0,0,0,217,
627,Ladbroke Grove,AM peak,0,461,18,0,10,8,1855,0,0,0,48,0,0,0,0,0,2399,
627,Ladbroke Grove,Midday,0,532,16,31,0,26,1951,0,0,11,121,0,0,0,0,0,2688,
627,Ladbroke Grove,PM Peak,0,233,0,0,0,24,2140,0,0,0,172,0,0,0,0,0,2569,
627,Ladbroke Grove,Evening,0,37,0,0,0,1,670,0,0,0,88,0,0,0,0,0,795,
627,Ladbroke Grove,Late,0,0,0,0,0,0,338,0,0,0,23,0,0,0,0,0,361,
627,Ladbroke Grove,Total day,0,1345,34,31,10,58,7088,0,0,11,452,0,0,0,0,0,9029,
628,Lambeth North ,Early ,0,34,0,0,0,0,35,0,0,0,24,0,0,0,0,0,94,
628,Lambeth North ,AM peak,0,77,0,2,0,0,881,0,0,0,50,0,0,0,0,0,1010,
628,Lambeth North ,Midday,0,199,0,0,0,0,1273,12,15,0,171,0,0,0,0,0,1671,
628,Lambeth North ,PM Peak,0,52,0,0,0,0,1462,0,0,0,134,0,0,0,0,0,1648,
628,Lambeth North ,Evening,0,33,0,0,0,0,584,0,0,13,10,0,0,0,0,0,640,
628,Lambeth North ,Late,0,15,0,0,0,0,185,0,0,0,10,0,0,0,0,0,210,
628,Lambeth North ,Total day,0,410,0,2,0,0,4420,12,15,13,400,0,0,0,0,0,5273,
629,Lancaster Gate,Early ,82,11,0,0,1,1,110,0,0,0,27,0,0,0,0,0,231,
629,Lancaster Gate,AM peak,1168,8,0,0,37,28,2283,0,0,11,504,0,0,0,0,0,4039,
629,Lancaster Gate,Midday,214,32,10,0,13,2,2102,4,0,0,672,0,0,0,0,0,3048,
629,Lancaster Gate,PM Peak,29,11,0,0,0,4,2023,0,0,0,326,0,0,0,0,0,2391,
629,Lancaster Gate,Evening,7,0,15,0,0,64,551,0,0,0,152,0,0,0,0,0,789,
629,Lancaster Gate,Late,2,0,0,0,0,0,215,0,0,0,174,0,0,0,0,0,391,
629,Lancaster Gate,Total day,1501,61,24,0,51,99,7284,4,0,11,1854,0,0,0,0,0,10889,
630,Latimer Road,Early ,0,0,6,0,0,0,100,0,0,0,0,0,0,0,0,0,106,
630,Latimer Road,AM peak,0,29,4,0,0,58,882,0,0,0,16,0,0,0,0,0,989,
630,Latimer Road,Midday,0,16,0,0,21,20,828,14,0,0,149,0,0,0,0,0,1049,
630,Latimer Road,PM Peak,0,4,0,0,3,3,1443,0,0,0,126,0,0,0,0,0,1580,
630,Latimer Road,Evening,0,0,0,0,0,0,335,0,0,0,227,0,0,0,0,0,563,
630,Latimer Road,Late,0,0,0,0,0,0,107,0,0,0,22,0,0,0,0,0,129,
630,Latimer Road,Total day,0,49,11,0,24,81,3695,14,0,0,541,0,0,0,0,0,4415,
631,Leicester Square ,Early ,0,0,0,0,0,7,117,0,0,0,157,0,0,0,0,0,281,
631,Leicester Square ,AM peak,0,6,0,0,0,5,735,0,0,0,625,0,0,0,0,0,1372,
631,Leicester Square ,Midday,0,190,0,0,34,1,7035,9,0,0,3101,0,0,0,0,0,10370,
631,Leicester Square ,PM Peak,0,390,0,0,90,12,10746,7,0,0,2960,0,0,0,0,0,14206,
631,Leicester Square ,Evening,0,64,0,0,3,0,10401,78,0,9,2334,0,0,0,0,0,12890,
631,Leicester Square ,Late,0,107,0,0,0,0,10306,33,0,0,1726,0,0,0,0,0,12173,
631,Leicester Square ,Total day,0,757,0,0,127,25,39340,128,0,10,10903,0,0,0,0,0,51290,
632,Leyton,Early ,0,1488,0,0,33,140,1391,0,0,0,106,0,0,0,0,0,3158,
632,Leyton,AM peak,0,2428,132,0,224,357,4958,0,0,0,466,0,0,0,0,0,8566,
632,Leyton,Midday,0,1260,14,0,28,8,3562,0,0,0,287,0,0,0,0,0,5158,
632,Leyton,PM Peak,0,704,16,0,31,35,1473,0,0,0,663,0,0,0,0,0,2922,
632,Leyton,Evening,0,111,0,0,7,55,917,0,0,0,344,0,0,0,0,0,1434,
632,Leyton,Late,0,120,0,0,0,27,22,0,0,0,270,0,0,0,0,0,439,
632,Leyton,Total day,0,6111,162,0,323,621,12323,0,0,0,2136,0,0,0,0,0,21677,
633,Leytonstone,Early ,0,297,11,0,12,138,1549,0,0,0,28,0,0,0,0,0,2034,
633,Leytonstone,AM peak,65,931,145,0,228,141,5690,10,0,23,279,0,0,0,0,0,7512,
633,Leytonstone,Midday,121,958,0,0,79,49,2661,0,0,0,352,0,0,0,0,0,4220,
633,Leytonstone,PM Peak,76,603,0,0,65,111,1622,0,0,0,288,0,0,0,0,0,2765,
633,Leytonstone,Evening,7,127,4,0,1,160,512,0,0,0,162,0,0,0,0,0,973,
633,Leytonstone,Late,12,6,0,0,0,63,129,0,0,0,78,0,0,0,0,0,287,
633,Leytonstone,Total day,281,2922,160,0,385,662,12163,10,0,23,1186,0,0,0,0,0,17790,
634,Liverpool Street ,Early ,1928,111,0,0,4,2,92,0,0,3,225,0,0,0,0,0,2365,
634,Liverpool Street ,AM peak,21340,1639,26,16,50,56,2010,32,0,80,2326,0,0,0,0,0,27574,
634,Liverpool Street ,Midday,11898,1539,10,1,71,112,7464,24,0,73,7613,0,0,0,0,0,28805,
634,Liverpool Street ,PM Peak,7391,2551,26,0,0,31,20546,9,0,25,6214,0,0,0,0,0,36793,
634,Liverpool Street ,Evening,1697,1091,43,0,6,50,8806,37,0,12,2105,0,0,0,0,0,13848,
634,Liverpool Street ,Late,424,323,0,0,0,8,2400,56,0,0,1124,0,0,0,0,0,4336,
634,Liverpool Street ,Total day,44678,7253,105,16,131,260,41318,158,0,193,19608,0,0,0,0,0,113721,
635,London Bridge ,Early ,2228,58,0,0,8,9,442,0,4,0,83,0,0,0,0,0,2831,
635,London Bridge ,AM peak,23634,401,2,0,66,156,4668,0,12,0,1035,0,0,0,0,0,29973,
635,London Bridge ,Midday,11613,338,0,52,266,0,10362,123,0,30,7325,0,0,0,0,0,30108,
635,London Bridge ,PM Peak,8028,473,239,37,5,36,22848,36,146,0,2981,0,0,0,0,0,34830,
635,London Bridge ,Evening,2014,275,92,0,103,26,8692,26,0,1,2433,0,0,0,0,0,13662,
635,London Bridge ,Late,787,168,0,0,0,0,2218,16,0,0,2664,0,0,0,0,0,5853,
635,London Bridge ,Total day,48303,1712,333,89,448,227,49230,201,161,31,16521,0,0,0,0,0,117257,
636,Loughton,Early ,0,165,0,0,96,9,384,0,0,0,0,0,0,0,0,0,654,
636,Loughton,AM peak,0,329,5,0,423,143,1870,30,0,0,1,0,0,0,0,0,2802,
636,Loughton,Midday,0,165,0,0,145,63,663,23,0,0,99,0,0,0,0,0,1159,
636,Loughton,PM Peak,0,44,0,0,43,54,446,36,0,0,128,0,0,0,0,0,751,
636,Loughton,Evening,0,1,0,0,0,69,101,0,0,0,9,0,0,0,0,0,181,
636,Loughton,Late,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,54,
636,Loughton,Total day,0,704,5,0,708,339,3518,89,0,0,237,0,0,0,0,0,5600,
637,Maida Vale ,Early ,0,0,0,0,0,0,174,0,0,0,7,0,0,0,0,0,181,
637,Maida Vale ,AM peak,0,27,0,0,0,0,2190,0,0,0,8,0,0,0,0,0,2225,
637,Maida Vale ,Midday,0,31,0,0,1,13,1309,0,0,13,81,0,0,0,0,0,1449,
637,Maida Vale ,PM Peak,0,0,1,0,0,12,843,0,0,0,199,0,0,0,0,0,1055,
637,Maida Vale ,Evening,0,0,0,0,0,30,373,0,0,0,85,0,0,0,0,0,487,
637,Maida Vale ,Late,0,0,0,0,0,12,115,0,0,0,0,0,0,0,0,0,128,
637,Maida Vale ,Total day,0,58,1,0,1,67,5004,0,0,13,380,0,0,0,0,0,5525,
638,Manor House,Early ,0,303,0,0,17,28,624,0,0,0,176,0,0,0,0,0,1147,
638,Manor House,AM peak,0,2454,26,0,42,27,2923,0,0,0,193,0,0,0,0,0,5664,
638,Manor House,Midday,0,1615,4,0,12,11,1701,0,0,0,446,0,0,0,0,0,3790,
638,Manor House,PM Peak,0,1243,0,0,0,0,546,0,0,0,455,0,0,0,0,0,2243,
638,Manor House,Evening,0,273,0,0,22,16,410,0,0,0,249,0,0,0,0,0,969,
638,Manor House,Late,0,111,0,0,0,43,179,0,0,0,36,0,0,0,0,0,368,
638,Manor House,Total day,0,5999,29,0,92,124,6383,0,0,0,1555,0,0,0,0,0,14182,
639,Mansion House ,Early ,0,16,0,0,0,1,8,0,0,0,4,0,0,0,0,0,29,
639,Mansion House ,AM peak,0,28,0,0,4,0,291,1,0,0,185,0,0,0,0,0,510,
639,Mansion House ,Midday,0,168,0,0,20,0,2173,0,0,0,161,0,0,0,0,0,2522,
639,Mansion House ,PM Peak,0,229,2,0,0,0,5610,0,0,0,10,0,0,0,0,0,5851,
639,Mansion House ,Evening,0,64,0,0,0,0,1667,0,0,0,137,0,0,0,0,0,1868,
639,Mansion House ,Late,0,10,0,0,0,0,482,0,0,0,25,0,0,0,0,0,517,
639,Mansion House ,Total day,0,516,2,0,24,1,10230,1,0,0,523,0,0,0,0,0,11297,
640,Marble Arch,Early ,0,48,0,0,0,46,82,0,0,0,48,0,0,0,0,0,224,
640,Marble Arch,AM peak,0,334,0,0,7,20,1176,0,0,9,410,0,0,0,0,0,1955,
640,Marble Arch,Midday,0,387,46,0,65,5,3848,0,0,0,1742,0,0,0,0,0,6093,
640,Marble Arch,PM Peak,0,769,0,12,0,1,5087,6,0,0,1781,0,0,0,0,0,7657,
640,Marble Arch,Evening,0,262,0,0,0,34,2982,79,0,8,503,0,0,0,0,0,3868,
640,Marble Arch,Late,0,67,0,0,0,20,996,0,0,0,642,0,0,0,0,0,1725,
640,Marble Arch,Total day,0,1866,46,12,72,126,14171,86,0,18,5126,0,0,0,0,0,21523,
641,Marylebone ,Early ,339,1,6,0,36,0,44,13,0,0,5,0,0,0,0,0,444,
641,Marylebone ,AM peak,5129,10,34,0,319,99,962,35,0,9,164,0,0,0,0,0,6761,
641,Marylebone ,Midday,3568,27,0,0,257,19,1323,182,0,0,222,0,0,0,0,0,5597,
641,Marylebone ,PM Peak,1999,236,0,0,94,57,2394,18,0,19,64,0,0,0,0,0,4881,
641,Marylebone ,Evening,334,0,0,0,29,21,1068,0,0,0,305,0,0,0,0,0,1758,
641,Marylebone ,Late,154,0,0,0,0,0,410,0,0,0,8,0,0,0,0,0,573,
641,Marylebone ,Total day,11524,273,40,0,736,196,6201,248,0,28,767,0,0,0,0,0,20013,
642,Mile End,Early ,0,286,7,0,0,6,607,0,0,0,13,0,0,0,0,0,919,
642,Mile End,AM peak,0,1502,88,0,113,104,5313,0,0,8,170,0,0,0,0,0,7298,
642,Mile End,Midday,0,1573,0,0,153,55,4820,20,0,0,623,0,0,0,0,0,7245,
642,Mile End,PM Peak,0,880,0,0,56,330,4457,0,0,0,478,0,0,0,0,0,6201,
642,Mile End,Evening,0,595,0,0,8,113,1596,0,0,0,139,0,0,0,0,0,2450,
642,Mile End,Late,0,379,0,0,0,4,413,0,0,0,17,0,0,0,0,0,813,
642,Mile End,Total day,0,5213,95,0,330,612,17206,20,0,8,1440,0,0,0,0,0,24926,
643,Mill Hill East,Early ,0,13,0,0,18,38,67,0,0,0,0,0,0,0,0,0,136,
643,Mill Hill East,AM peak,0,62,0,4,154,146,640,0,0,0,49,0,0,0,0,0,1054,
643,Mill Hill East,Midday,0,25,0,0,43,2,379,0,0,0,58,0,0,0,0,0,506,
643,Mill Hill East,PM Peak,0,253,0,0,18,17,170,0,0,0,24,0,0,0,0,0,483,
643,Mill Hill East,Evening,0,85,0,0,0,0,10,0,0,0,0,0,0,0,0,0,95,
643,Mill Hill East,Late,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,31,
643,Mill Hill East,Total day,0,437,0,4,234,206,1293,0,0,0,132,0,0,0,0,0,2306,
646,Moor Park,Early ,0,0,2,0,55,12,52,0,0,0,1,0,0,0,0,0,121,
646,Moor Park,AM peak,0,1,4,0,185,182,319,0,0,0,1,0,0,0,0,0,691,
646,Moor Park,Midday,0,0,0,0,30,47,271,29,0,0,4,0,0,0,0,0,380,
646,Moor Park,PM Peak,0,0,3,0,73,195,153,0,0,0,0,0,0,0,0,0,424,
646,Moor Park,Evening,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,39,
646,Moor Park,Late,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,
646,Moor Park,Total day,0,1,8,0,343,435,795,29,0,0,55,0,0,0,0,0,1666,
645,Moorgate,Early ,9,1,0,0,0,0,900,0,0,0,170,0,0,0,0,0,1080,
645,Moorgate,AM peak,1834,15,25,0,0,20,12125,0,0,0,1524,0,0,0,0,0,15544,
645,Moorgate,Midday,1560,268,0,0,0,0,5859,0,0,117,694,0,0,0,0,0,8499,
645,Moorgate,PM Peak,2525,375,35,0,0,91,14695,73,0,6,2316,0,0,0,0,0,20116,
645,Moorgate,Evening,934,68,0,0,0,1,4897,0,0,0,743,0,0,0,0,0,6642,
645,Moorgate,Late,168,629,0,0,0,0,884,0,0,0,231,0,0,0,0,0,1913,
645,Moorgate,Total day,7030,1356,60,0,1,112,39360,73,0,123,5679,0,0,0,0,0,53794,
647,Morden,Early ,0,1088,0,0,177,106,766,0,0,0,5,0,0,0,0,0,2143,
647,Morden,AM peak,0,3695,0,5,558,307,2973,0,0,9,138,0,0,0,0,0,7685,
647,Morden,Midday,0,1562,0,0,257,83,1136,10,0,5,285,0,0,0,0,0,3338,
647,Morden,PM Peak,0,1004,7,0,204,51,700,20,0,45,234,0,0,0,0,0,2265,
647,Morden,Evening,0,360,0,0,44,11,278,0,0,0,53,0,0,0,0,0,746,
647,Morden,Late,0,52,0,0,0,104,11,0,0,0,44,0,0,0,0,0,210,
647,Morden,Total day,0,7761,7,5,1240,663,5863,30,0,59,758,0,0,0,0,0,16387,
648,Mornington Crescent ,Early ,0,4,0,0,0,0,67,0,0,0,1,0,0,0,0,0,72,
648,Mornington Crescent ,AM peak,0,71,0,0,0,3,656,0,0,0,51,0,0,0,0,0,782,
648,Mornington Crescent ,Midday,0,103,0,0,0,0,1423,0,0,0,139,0,0,0,0,0,1665,
648,Mornington Crescent ,PM Peak,0,581,36,0,1,0,2611,0,0,4,278,0,0,0,0,0,3510,
648,Mornington Crescent ,Evening,0,141,3,0,0,2,822,0,0,0,58,0,0,0,0,0,1025,
648,Mornington Crescent ,Late,0,141,0,0,0,0,456,0,0,0,89,0,0,0,0,0,685,
648,Mornington Crescent ,Total day,0,1041,39,0,1,5,6034,0,0,4,616,0,0,0,0,0,7739,
649,Neasden ,Early ,0,180,0,0,12,81,556,0,0,0,0,0,0,0,0,0,829,
649,Neasden ,AM peak,0,310,0,0,137,118,1818,0,0,0,37,0,0,0,0,0,2420,
649,Neasden ,Midday,0,145,0,0,12,12,1107,0,0,0,170,0,0,0,0,0,1447,
649,Neasden ,PM Peak,0,124,0,0,0,6,888,0,0,0,98,0,0,0,0,0,1117,
649,Neasden ,Evening,0,23,2,0,0,0,297,0,0,0,0,0,0,0,0,0,322,
649,Neasden ,Late,0,0,34,0,0,0,72,0,0,0,0,0,0,0,0,0,106,
649,Neasden ,Total day,0,782,36,0,161,217,4739,0,0,0,306,0,0,0,0,0,6241,
650,Newbury Park,Early ,0,215,0,0,228,151,921,0,0,0,14,0,0,0,0,0,1529,
650,Newbury Park,AM peak,0,406,0,0,480,526,2565,0,0,98,132,0,0,0,0,0,4207,
650,Newbury Park,Midday,0,368,0,0,449,64,815,0,0,24,24,0,0,0,0,0,1744,
650,Newbury Park,PM Peak,0,169,0,0,252,113,331,0,0,0,3,0,0,0,0,0,869,
650,Newbury Park,Evening,0,131,0,0,0,8,54,0,0,98,0,0,0,0,0,0,291,
650,Newbury Park,Late,0,54,0,0,0,21,2,0,0,3,0,0,0,0,0,0,81,
650,Newbury Park,Total day,0,1344,0,0,1409,884,4688,0,0,223,173,0,0,0,0,0,8720,
653,North Acton,Early ,0,156,0,0,6,2,279,0,0,0,0,0,0,0,0,0,443,
653,North Acton,AM peak,33,495,20,0,55,100,2063,7,0,0,237,0,0,0,0,0,3009,
653,North Acton,Midday,4,534,0,0,60,0,1775,0,0,9,94,0,0,0,0,0,2477,
653,North Acton,PM Peak,25,666,0,0,31,24,2409,6,0,0,490,0,0,0,0,0,3652,
653,North Acton,Evening,21,173,0,0,0,4,646,0,0,0,111,0,0,0,0,0,955,
653,North Acton,Late,0,97,0,0,0,0,104,0,0,0,27,0,0,0,0,0,228,
653,North Acton,Total day,83,2121,20,0,152,130,7275,13,0,9,959,0,0,0,0,0,10764,
654,North Ealing,Early ,0,0,0,0,11,0,52,0,0,0,0,0,0,0,0,0,63,
654,North Ealing,AM peak,0,5,0,0,70,2,467,0,0,0,24,0,0,0,0,0,568,
654,North Ealing,Midday,0,93,0,0,52,12,393,0,0,0,47,0,0,0,0,0,596,
654,North Ealing,PM Peak,0,0,0,0,40,27,128,0,0,0,72,0,0,0,0,0,266,
654,North Ealing,Evening,0,0,0,0,0,4,63,0,0,0,0,0,0,0,0,0,67,
654,North Ealing,Late,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,19,
654,North Ealing,Total day,0,98,0,0,172,63,1103,0,0,0,143,0,0,0,0,0,1579,
789,North Greenwich,Early ,0,1687,18,0,612,117,124,0,0,0,275,0,0,0,0,0,2833,
789,North Greenwich,AM peak,0,7327,155,12,1526,495,899,60,0,0,937,0,0,0,0,0,11411,
789,North Greenwich,Midday,0,4887,0,0,575,137,766,38,0,0,1355,0,0,0,0,0,7758,
789,North Greenwich,PM Peak,0,3772,0,0,275,138,1583,41,0,0,1981,0,0,0,0,0,7789,
