NLC,Station,timePeriod,Total,Commuter,Leisure,Tourist,Notknown
659,NorthWembley,Totalday,2461,1265,524,24,648
655,Northfields,Early,575,38,0,0,537
655,Northfields,AMpeak,2781,2384,74,287,36
655,Northfields,Midday,1344,509,624,184,27
655,Northfields,PMPeak,1218,523,599,87,9
655,Northfields,Evening,271,161,73,8,29
655,Northfields,Late,89,51,19,1,18
655,Northfields,Totalday,6279,3666,1389,567,657
657,Northolt,Early,1436,0,0,0,1436
657,Northolt,AMpeak,3656,3016,407,97,136
657,Northolt,Midday,1850,933,568,163,186
657,Northolt,PMPeak,938,535,353,49,0
657,Northolt,Evening,332,121,206,6,0
657,Northolt,Late,79,43,1,0,34
657,Northolt,Totalday,8292,4648,1536,316,1792
660,NorthwickPark,Early,688,93,7,0,588
660,NorthwickPark,AMpeak,2362,1989,196,115,62
660,NorthwickPark,Midday,1948,959,856,57,75
660,NorthwickPark,PMPeak,1923,1295,422,115,90
660,NorthwickPark,Evening,631,532,35,37,26
660,NorthwickPark,Late,108,42,27,0,40
660,NorthwickPark,Totalday,7660,4911,1545,325,880
661,Northwood,Early,315,0,0,0,315
661,Northwood,AMpeak,1820,1586,107,26,102
661,Northwood,Midday,965,463,355,91,56
661,Northwood,PMPeak,885,665,215,5,0
661,Northwood,Evening,187,133,20,0,35
661,Northwood,Late,51,0,0,0,51
661,Northwood,Totalday,4223,2846,697,122,558
662,NorthwoodHills,Early,332,0,0,0,332
662,NorthwoodHills,AMpeak,1417,1182,136,11,89
662,NorthwoodHills,Midday,692,262,381,14,35
662,NorthwoodHills,PMPeak,429,249,178,2,0
662,NorthwoodHills,Evening,109,39,57,6,7
662,NorthwoodHills,Late,43,17,11,0,15
662,NorthwoodHills,Totalday,3022,1748,764,33,478
663,NottingHillGate,Early,512,0,0,0,512
663,NottingHillGate,AMpeak,5583,4765,507,172,139
663,NottingHillGate,Midday,6892,2397,2370,1142,983
663,NottingHillGate,PMPeak,7513,4939,1278,688,608
663,NottingHillGate,Evening,2748,1541,934,76,197
663,NottingHillGate,Late,1244,324,439,15,465
663,NottingHillGate,Totalday,24492,13966,5529,2093,2904
664,Oakwood,Early,392,0,0,0,392
664,Oakwood,AMpeak,1710,1381,173,121,35
664,Oakwood,Midday,1199,479,546,108,66
664,Oakwood,PMPeak,794,263,478,20,34
664,Oakwood,Evening,229,58,147,14,10
664,Oakwood,Late,49,0,19,26,3
664,Oakwood,Totalday,4373,2180,1364,289,540
665,OldStreet,Early,563,76,0,0,487
665,OldStreet,AMpeak,7174,6140,528,242,263
665,OldStreet,Midday,10207,4155,4175,877,1001
665,OldStreet,PMPeak,15123,8907,4890,272,1053
665,OldStreet,Evening,6237,3847,1754,71,565
665,OldStreet,Late,3170,732,1503,54,881
665,OldStreet,Totalday,42475,23858,12851,1516,4251
667,Osterley,Early,400,27,0,0,373
667,Osterley,AMpeak,1592,1361,218,0,13
667,Osterley,Midday,845,343,409,39,55
667,Osterley,PMPeak,633,256,348,21,9
667,Osterley,Evening,158,125,19,0,15
667,Osterley,Late,33,0,25,0,8
667,Osterley,Totalday,3662,2111,1018,59,473
668,Oval,Early,463,0,0,0,463
668,Oval,AMpeak,3196,2776,178,59,182
668,Oval,Midday,2639,1429,586,294,329
668,Oval,PMPeak,2346,1024,471,241,610
668,Oval,Evening,768,346,271,121,31
668,Oval,Late,300,10,81,63,147
668,Oval,Totalday,9712,5585,1588,778,1761
669,OxfordCircus,Early,364,0,0,0,364
669,OxfordCircus,AMpeak,2934,1606,430,275,623
669,OxfordCircus,Midday,32605,10460,12732,3580,5833
669,OxfordCircus,PMPeak,48126,26163,11057,5812,5093
669,OxfordCircus,Evening,30151,17322,7654,965,4209
669,OxfordCircus,Late,10171,3750,3050,101,3271
669,OxfordCircus,Totalday,124351,59301,34924,10733,19393
670,Paddington,Early,1749,29,0,10,1710
670,Paddington,AMpeak,24228,21120,2080,816,211
670,Paddington,Midday,23571,9691,9775,3570,536
670,Paddington,PMPeak,19972,10587,6730,1375,1280
670,Paddington,Evening,7231,4775,1787,322,346
670,Paddington,Late,1765,595,537,26,607
670,Paddington,Totalday,78516,46796,20909,6120,4691
671,ParkRoyal,Early,118,9,0,0,110
671,ParkRoyal,AMpeak,633,557,33,5,38
671,ParkRoyal,Midday,678,500,130,41,7
671,ParkRoyal,PMPeak,1388,918,471,0,0
671,ParkRoyal,Evening,340,196,90,0,53
671,ParkRoyal,Late,139,1,18,0,120
671,ParkRoyal,Totalday,3297,2181,743,46,328
672,ParsonsGreen,Early,415,27,2,0,385
672,ParsonsGreen,AMpeak,4418,3861,247,62,248
672,ParsonsGreen,Midday,2616,1284,835,187,310
672,ParsonsGreen,PMPeak,2810,1747,818,24,221
672,ParsonsGreen,Evening,827,216,573,25,14
672,ParsonsGreen,Late,251,9,169,6,67
672,ParsonsGreen,Totalday,11337,7144,2644,303,1245
673,Perivale,Early,546,0,0,0,546
673,Perivale,AMpeak,1673,1449,167,15,42
673,Perivale,Midday,852,508,298,9,37
673,Perivale,PMPeak,696,555,133,0,8
673,Perivale,Evening,191,104,62,0,25
673,Perivale,Late,51,0,0,0,51
673,Perivale,Totalday,4009,2616,661,24,709
674,PiccadillyCircus,Early,188,2,0,0,186
674,PiccadillyCircus,AMpeak,1248,933,118,60,138
674,PiccadillyCircus,Midday,13164,5130,5505,1496,1033
674,PiccadillyCircus,PMPeak,19755,10029,5686,1665,2374
674,PiccadillyCircus,Evening,13703,6178,4821,1022,1682
674,PiccadillyCircus,Late,9303,998,3584,1040,3680
674,PiccadillyCircus,Totalday,57361,23271,19714,5283,9093
776,Pimlico,Early,335,0,0,0,335
776,Pimlico,AMpeak,4085,3523,335,194,32
776,Pimlico,Midday,5230,2099,2165,878,88
776,Pimlico,PMPeak,7170,4867,1650,468,186
776,Pimlico,Evening,1996,1129,799,65,2
776,Pimlico,Late,507,174,284,13,35
776,Pimlico,Totalday,19323,11792,5234,1618,679
675,Pinner,Early,423,90,0,0,334
675,Pinner,AMpeak,3175,2740,236,174,24
675,Pinner,Midday,963,328,349,189,97
675,Pinner,PMPeak,584,170,323,73,18
675,Pinner,Evening,152,22,33,21,75
675,Pinner,Late,126,7,15,0,105
675,Pinner,Totalday,5423,3357,956,457,653
676,Plaistow,Early,1379,185,0,0,1194
676,Plaistow,AMpeak,3621,3231,300,13,78
676,Plaistow,Midday,2304,1229,429,0,647
676,Plaistow,PMPeak,1301,797,461,43,0
676,Plaistow,Evening,463,261,155,16,31
676,Plaistow,Late,163,0,4,0,159
676,Plaistow,Totalday,9231,5702,1348,72,2109
677,PrestonRoad,Early,829,116,0,0,713
677,PrestonRoad,AMpeak,2492,2179,90,9,215
677,PrestonRoad,Midday,1248,348,658,141,100
677,PrestonRoad,PMPeak,575,216,269,0,90
677,PrestonRoad,Evening,205,30,59,34,81
677,PrestonRoad,Late,71,0,24,0,48
677,PrestonRoad,Totalday,5420,2889,1100,184,1247
678,PutneyBridge,Early,316,74,0,0,242
678,PutneyBridge,AMpeak,2747,2394,161,142,49
678,PutneyBridge,Midday,2028,910,958,139,21
678,PutneyBridge,PMPeak,2406,1307,859,44,196
678,PutneyBridge,Evening,659,334,271,0,55
678,PutneyBridge,Late,251,110,72,2,66
678,PutneyBridge,Totalday,8407,5129,2321,328,630
680,Queen'sPark,Early,368,0,0,0,368
680,Queen'sPark,AMpeak,4487,2831,1355,236,64
680,Queen'sPark,Midday,2056,879,786,146,245
680,Queen'sPark,PMPeak,1405,852,378,154,21
680,Queen'sPark,Evening,1153,808,225,80,39
680,Queen'sPark,Late,226,52,83,26,64
680,Queen'sPark,Totalday,9695,5423,2827,643,802
679,Queensbury,Early,2093,0,0,0,2093
679,Queensbury,AMpeak,3245,2886,105,0,254
679,Queensbury,Midday,1171,523,532,2,114
679,Queensbury,PMPeak,686,419,59,0,209
679,Queensbury,Evening,313,57,82,0,174
679,Queensbury,Late,68,24,0,0,44
679,Queensbury,Totalday,7576,3910,778,2,2886
681,Queensway,Early,218,0,0,0,218
681,Queensway,AMpeak,2995,2490,60,375,70
681,Queensway,Midday,3816,1513,914,1223,166
681,Queensway,PMPeak,2687,1512,433,365,377
681,Queensway,Evening,1349,544,554,46,204
681,Queensway,Late,737,318,99,0,320
681,Queensway,Totalday,11803,6378,2061,2010,1355
682,RavenscourtPark,Early,113,0,0,0,113
682,RavenscourtPark,AMpeak,1422,1240,106,24,52
682,RavenscourtPark,Midday,1328,493,494,303,39
682,RavenscourtPark,PMPeak,1875,1256,358,27,234
682,RavenscourtPark,Evening,401,203,144,19,34
682,RavenscourtPark,Late,144,15,54,12,63
682,RavenscourtPark,Totalday,5283,3206,1156,386,535
683,RaynersLane,Early,778,43,0,0,735
683,RaynersLane,AMpeak,3401,2943,267,64,127
683,RaynersLane,Midday,1628,639,800,188,0
683,RaynersLane,PMPeak,1059,681,320,12,46
683,RaynersLane,Evening,307,145,142,2,19
683,RaynersLane,Late,105,12,93,0,0
683,RaynersLane,Totalday,7278,4462,1622,266,927
684,Redbridge,Early,691,44,0,0,647
684,Redbridge,AMpeak,2254,2111,68,8,67
684,Redbridge,Midday,1087,550,316,29,192
684,Redbridge,PMPeak,582,384,152,0,46
684,Redbridge,Evening,204,83,17,0,104
684,Redbridge,Late,61,0,0,0,61
684,Redbridge,Totalday,4878,3171,553,37,1117
685,Regent'sPark,Early,19,4,2,0,13
685,Regent'sPark,AMpeak,365,250,64,51,0
685,Regent'sPark,Midday,1497,640,704,144,9
685,Regent'sPark,PMPeak,2359,1910,364,69,16
685,Regent'sPark,Evening,718,546,142,30,0
685,Regent'sPark,Late,153,81,3,0,68
685,Regent'sPark,Totalday,5110,3431,1278,294,107
686,Richmond,Early,268,1,0,0,268
686,Richmond,AMpeak,2253,1888,288,11,66
686,Richmond,Midday,2484,802,1580,68,34
686,Richmond,PMPeak,2887,1405,1296,83,104
686,Richmond,Evening,1100,647,370,18,64
686,Richmond,Late,798,89,114,0,595
686,Richmond,Totalday,9790,4832,3649,179,1130
687,Rickmansworth,Early,389,0,0,0,389
687,Rickmansworth,AMpeak,1616,1304,24,0,289
687,Rickmansworth,Midday,1095,321,534,30,210
687,Rickmansworth,PMPeak,624,329,159,116,20
687,Rickmansworth,Evening,137,56,14,11,56
687,Rickmansworth,Late,40,0,2,0,38
687,Rickmansworth,Totalday,3902,2010,732,157,1003
688,RodingValley,Early,80,45,0,0,35
688,RodingValley,AMpeak,366,338,15,0,13
688,RodingValley,Midday,109,0,24,0,85
688,RodingValley,PMPeak,0,0,0,0,0
688,RodingValley,Evening,0,0,0,0,0
688,RodingValley,Late,23,0,0,0,23
688,RodingValley,Totalday,579,383,40,0,156
690,RoyalOak,Early,143,0,0,0,143
690,RoyalOak,AMpeak,1381,1254,82,14,31
690,RoyalOak,Midday,1078,672,312,8,86
690,RoyalOak,PMPeak,1109,684,361,15,49
690,RoyalOak,Evening,454,123,237,0,94
690,RoyalOak,Late,164,5,53,0,107
690,RoyalOak,Totalday,4331,2738,1045,38,509
691,Ruislip,Early,250,0,0,0,250
691,Ruislip,AMpeak,1378,1122,93,27,136
691,Ruislip,Midday,894,209,498,11,176
691,Ruislip,PMPeak,447,194,129,3,120
691,Ruislip,Evening,136,47,14,6,68
691,Ruislip,Late,42,0,0,1,40
691,Ruislip,Totalday,3146,1572,735,49,791
692,RuislipGardens,Early,267,0,0,0,267
692,RuislipGardens,AMpeak,1040,1015,22,0,2
692,RuislipGardens,Midday,356,170,147,0,39
692,RuislipGardens,PMPeak,195,12,169,0,15
692,RuislipGardens,Evening,51,14,19,0,18
692,RuislipGardens,Late,23,0,0,0,23
692,RuislipGardens,Totalday,1931,1211,357,0,363
693,RuislipManor,Early,318,0,0,0,318
693,RuislipManor,AMpeak,1520,1384,136,0,0
693,RuislipManor,Midday,911,491,399,3,18
693,RuislipManor,PMPeak,434,281,136,0,17
693,RuislipManor,Evening,126,1,74,0,51
693,RuislipManor,Late,45,0,16,0,29
693,RuislipManor,Totalday,3354,2157,761,3,433
694,RussellSquare,Early,131,0,0,0,131
694,RussellSquare,AMpeak,2034,959,169,848,57
694,RussellSquare,Midday,5902,2727,1614,1298,263
694,RussellSquare,PMPeak,7234,4832,1574,420,408
694,RussellSquare,Evening,3599,2458,870,101,169
694,RussellSquare,Late,972,347,223,2,400
694,RussellSquare,Totalday,19872,11323,4452,2669,1428
698,SevenSisters,Early,5165,0,0,0,5165
698,SevenSisters,AMpeak,16550,14624,377,799,751
698,SevenSisters,Midday,8814,4694,1910,965,1245
698,SevenSisters,PMPeak,5396,3707,815,141,732
698,SevenSisters,Evening,2404,1358,571,187,288
698,SevenSisters,Late,862,113,593,6,150
698,SevenSisters,Totalday,39191,24495,4266,2098,8332
700,Shepherd'sBush(Cen,Early,982,0,0,0,982
700,Shepherd'sBush(Cen,AMpeak,8889,8280,384,103,121
700,Shepherd'sBush(Cen,Midday,8160,4401,2450,199,1110
700,Shepherd'sBush(Cen,PMPeak,8895,4554,2274,265,1802
700,Shepherd'sBush(Cen,Evening,4458,1570,2173,164,552
700,Shepherd'sBush(Cen,Late,2634,722,1242,23,647
700,Shepherd'sBush(Cen,Totalday,34018,19526,8523,756,5213
775,Shepherd'sBushMark,Early,228,9,0,0,219
775,Shepherd'sBushMark,AMpeak,1858,1744,66,34,13
775,Shepherd'sBushMark,Midday,1435,663,531,47,194
775,Shepherd'sBushMark,PMPeak,964,449,410,79,25
775,Shepherd'sBushMark,Evening,436,182,192,16,46
775,Shepherd'sBushMark,Late,283,11,119,0,152
775,Shepherd'sBushMark,Totalday,5203,3059,1318,176,650
702,SloaneSquare,Early,429,0,0,0,429
702,SloaneSquare,AMpeak,5050,4225,269,15,541
702,SloaneSquare,Midday,8012,1897,3805,539,1771
702,SloaneSquare,PMPeak,9139,4336,3367,182,1255
702,SloaneSquare,Evening,3606,1900,1157,34,516
702,SloaneSquare,Late,1287,114,502,38,633
702,SloaneSquare,Totalday,27524,12473,9099,808,5144
703,Snaresbrook,Early,311,1,0,0,311
703,Snaresbrook,AMpeak,2706,2278,163,228,37
703,Snaresbrook,Midday,936,62,182,10,682
703,Snaresbrook,PMPeak,662,84,68,11,499
703,Snaresbrook,Evening,148,2,1,0,145
703,Snaresbrook,Late,52,0,25,16,10
703,Snaresbrook,Totalday,4815,2427,438,266,1685
704,SouthEaling,Early,399,40,30,0,330
704,SouthEaling,AMpeak,2340,2185,90,39,26
704,SouthEaling,Midday,1371,874,387,30,79
704,SouthEaling,PMPeak,1131,674,257,41,159
704,SouthEaling,Evening,361,249,110,0,3
704,SouthEaling,Late,101,23,48,1,29
704,SouthEaling,Totalday,5702,4045,921,111,625
707,SouthHarrow,Early,526,24,1,0,501
707,SouthHarrow,AMpeak,1603,1365,177,16,45
707,SouthHarrow,Midday,926,278,541,35,71
707,SouthHarrow,PMPeak,577,285,259,0,33
707,SouthHarrow,Evening,186,92,71,0,23
707,SouthHarrow,Late,61,36,2,0,23
707,SouthHarrow,Totalday,3879,2080,1052,51,696
708,SouthKensington,Early,474,0,0,0,474
708,SouthKensington,AMpeak,5279,4304,684,111,180
708,SouthKensington,Midday,14916,3397,6827,2743,1950
708,SouthKensington,PMPeak,18186,8977,5674,1928,1607
708,SouthKensington,Evening,7235,4465,2207,346,217
708,SouthKensington,Late,3618,769,1348,93,1407
708,SouthKensington,Totalday,49707,21912,16740,5220,5835
709,SouthKenton,Early,79,0,0,0,79
709,SouthKenton,AMpeak,583,478,12,34,59
709,SouthKenton,Midday,394,75,108,0,211
709,SouthKenton,PMPeak,179,50,22,0,107
709,SouthKenton,Evening,65,17,28,0,19
709,SouthKenton,Late,44,0,3,0,42
709,SouthKenton,Totalday,1345,621,173,34,517
710,SouthRuislip,Early,378,0,0,0,378
710,SouthRuislip,AMpeak,1548,1445,65,0,38
710,SouthRuislip,Midday,493,333,120,5,36
710,SouthRuislip,PMPeak,402,293,109,0,0
710,SouthRuislip,Evening,99,38,11,0,51
710,SouthRuislip,Late,33,0,2,0,31
710,SouthRuislip,Totalday,2953,2108,306,5,534
711,SouthWimbledon,Early,526,0,0,0,526
711,SouthWimbledon,AMpeak,3707,2769,281,0,657
711,SouthWimbledon,Midday,1435,546,641,37,211
711,SouthWimbledon,PMPeak,1594,1114,430,0,50
711,SouthWimbledon,Evening,512,343,165,0,4
711,SouthWimbledon,Late,180,39,24,0,117
711,SouthWimbledon,Totalday,7955,4812,1542,37,1565
712,SouthWoodford,Early,560,1,0,0,559
712,SouthWoodford,AMpeak,4023,3525,224,99,174
712,SouthWoodford,Midday,1554,466,818,213,56
712,SouthWoodford,PMPeak,1001,388,413,27,173
712,SouthWoodford,Evening,405,135,233,0,37
712,SouthWoodford,Late,69,0,65,0,4
712,SouthWoodford,Totalday,7612,4516,1753,340,1003
705,Southfields,Early,641,0,0,0,641
705,Southfields,AMpeak,5281,4862,276,0,142
705,Southfields,Midday,2371,708,1562,90,11
705,Southfields,PMPeak,1477,791,541,35,110
705,Southfields,Evening,615,307,260,0,48
705,Southfields,Late,137,64,35,0,38
705,Southfields,Totalday,10522,6732,2675,125,990
706,Southgate,Early,744,90,1,0,654
706,Southgate,AMpeak,3822,3443,201,21,157
706,Southgate,Midday,2194,834,970,202,188
706,Southgate,PMPeak,1395,839,452,8,96
706,Southgate,Evening,488,286,142,14,46
706,Southgate,Late,143,17,16,0,110
706,Southgate,Totalday,8786,5508,1781,245,1251
784,Southwark,Early,639,0,0,0,639
784,Southwark,AMpeak,6960,6426,214,283,36
784,Southwark,Midday,6707,3544,1572,1306,284
784,Southwark,PMPeak,11654,7232,2673,543,1205
784,Southwark,Evening,3069,1948,995,87,38
784,Southwark,Late,1055,274,534,132,115
784,Southwark,Totalday,30082,19425,5989,2352,2317
695,St.James'sPark,Early,141,0,0,0,141
695,St.James'sPark,AMpeak,2064,1527,112,117,307
695,St.James'sPark,Midday,7289,4833,1530,382,543
695,St.James'sPark,PMPeak,5899,3345,422,625,1506
695,St.James'sPark,Evening,1450,799,302,50,298
695,St.James'sPark,Late,567,155,171,2,239
695,St.James'sPark,Totalday,17409,10659,2537,1178,3036
696,St.John'sWood,Early,284,0,0,0,284
696,St.John'sWood,AMpeak,3220,2796,282,15,127
696,St.John'sWood,Midday,3375,1420,1107,113,735
696,St.John'sWood,PMPeak,3728,1805,972,0,951
696,St.John'sWood,Evening,1224,750,241,0,232
696,St.John'sWood,Late,355,71,177,0,107
696,St.John'sWood,Totalday,12185,6841,2780,129,2436
697,St.Paul's,Early,102,0,0,0,102
697,St.Paul's,AMpeak,1184,791,218,116,59
697,St.Paul's,Midday,8769,3376,3098,1655,640
697,St.Paul's,PMPeak,13489,7419,4815,1051,204
697,St.Paul's,Evening,5214,3160,1606,281,167
697,St.Paul's,Late,1532,386,666,88,393
697,St.Paul's,Totalday,30290,15132,10402,3191,1566
713,StamfordBrook,Early,185,24,0,0,161
713,StamfordBrook,AMpeak,1769,1418,176,162,12
713,StamfordBrook,Midday,1037,501,429,34,72
713,StamfordBrook,PMPeak,1039,589,363,82,5
713,StamfordBrook,Evening,360,250,82,28,1
713,StamfordBrook,Late,89,24,34,6,25
713,StamfordBrook,Totalday,4479,2806,1084,313,276
714,Stanmore,Early,717,40,0,0,677
714,Stanmore,AMpeak,2621,1906,241,80,394
714,Stanmore,Midday,1272,336,440,185,312
714,Stanmore,PMPeak,1021,689,170,103,59
714,Stanmore,Evening,246,90,46,69,40
714,Stanmore,Late,62,0,9,0,53
714,Stanmore,Totalday,5940,3060,906,438,1536
715,StepneyGreen,Early,365,0,0,0,365
715,StepneyGreen,AMpeak,2834,2326,365,75,69
715,StepneyGreen,Midday,3133,1467,1301,232,133
715,StepneyGreen,PMPeak,2832,1606,962,98,165
715,StepneyGreen,Evening,1157,895,152,66,43
715,StepneyGreen,Late,462,30,209,0,223
715,StepneyGreen,Totalday,10783,6324,2989,471,998
716,Stockwell,Early,1016,0,0,0,1016
716,Stockwell,AMpeak,10548,9538,513,119,378
716,Stockwell,Midday,3845,1811,1520,226,288
716,Stockwell,PMPeak,2661,1418,832,174,238
716,Stockwell,Evening,1235,603,506,98,29
716,Stockwell,Late,469,124,200,30,114
716,Stockwell,Totalday,19774,13494,3571,647,2062
717,StonebridgePark,Early,444,42,0,0,401
717,StonebridgePark,AMpeak,1165,998,27,0,141
717,StonebridgePark,Midday,889,506,324,25,33
717,StonebridgePark,PMPeak,677,450,227,0,0
717,StonebridgePark,Evening,287,229,20,0,38
717,StonebridgePark,Late,82,0,19,0,63
717,StonebridgePark,Totalday,3544,2226,617,25,676
719,Stratford,Early,7139,723,0,0,6416
719,Stratford,AMpeak,40655,31192,2835,894,5734
719,Stratford,Midday,34378,11498,14626,1734,6521
719,Stratford,PMPeak,35659,7057,6955,868,20779
719,Stratford,Evening,15563,5678,4686,195,5003
719,Stratford,Late,4465,1081,657,21,2706
719,Stratford,Totalday,137859,57229,29759,3712,47159
720,SudburyHill,Early,527,1,0,0,526
720,SudburyHill,AMpeak,1343,1188,101,30,24
720,SudburyHill,Midday,652,312,247,36,57
720,SudburyHill,PMPeak,413,272,99,38,4
720,SudburyHill,Evening,148,106,42,0,0
720,SudburyHill,Late,32,0,0,1,31
720,SudburyHill,Totalday,3115,1879,488,106,642
721,SudburyTown,Early,491,109,0,0,382
721,SudburyTown,AMpeak,1553,1361,108,0,84
721,SudburyTown,Midday,724,363,294,28,39
721,SudburyTown,PMPeak,429,362,40,0,28
721,SudburyTown,Evening,159,32,116,0,11
721,SudburyTown,Late,45,14,0,10,21
721,SudburyTown,Totalday,3400,2240,558,38,565
723,SwissCottage,Early,354,0,0,0,354
723,SwissCottage,AMpeak,3840,2982,245,164,449
723,SwissCottage,Midday,3158,1375,1272,81,430
723,SwissCottage,PMPeak,3057,1850,619,34,554
723,SwissCottage,Evening,1308,477,389,0,442
723,SwissCottage,Late,529,172,169,0,187
723,SwissCottage,Totalday,12247,6856,2695,279,2416
724,Temple,Early,38,26,0,0,12
724,Temple,AMpeak,460,383,34,41,2
724,Temple,Midday,3701,2497,868,189,147
724,Temple,PMPeak,6859,5131,1332,101,295
724,Temple,Evening,2578,1956,555,34,32
724,Temple,Late,898,267,198,19,413
724,Temple,Totalday,14533,10260,2987,384,902
725,TheydonBois,Early,241,1,0,0,239
725,TheydonBois,AMpeak,682,602,32,27,20
725,TheydonBois,Midday,240,96,84,32,28
725,TheydonBois,PMPeak,141,15,63,0,64
725,TheydonBois,Evening,31,0,15,0,16
725,TheydonBois,Late,18,0,0,0,18
725,TheydonBois,Totalday,1352,714,194,60,385
726,TootingBec,Early,846,0,0,0,846
726,TootingBec,AMpeak,6946,6400,409,0,137
726,TootingBec,Midday,2533,1330,1036,51,116
726,TootingBec,PMPeak,1722,763,859,0,101
726,TootingBec,Evening,748,394,308,0,47
726,TootingBec,Late,206,30,23,0,153
726,TootingBec,Totalday,13001,8916,2634,51,1400
727,TootingBroadway,Early,1789,0,0,0,1789
727,TootingBroadway,AMpeak,9761,8519,485,438,320
727,TootingBroadway,Midday,5894,2702,2346,350,496
727,TootingBroadway,PMPeak,5011,3093,1583,213,121
727,TootingBroadway,Evening,1978,1111,672,73,122
727,TootingBroadway,Late,534,171,237,0,126
727,TootingBroadway,Totalday,24969,15596,5323,1074,2975
728,TottenhamCourtRoad,Early,211,0,0,0,211
728,TottenhamCourtRoad,AMpeak,2056,1121,264,452,219
728,TottenhamCourtRoad,Midday,14404,6215,6323,1198,668
728,TottenhamCourtRoad,PMPeak,22790,13170,7445,570,1604
728,TottenhamCourtRoad,Evening,13089,7168,5150,372,398
728,TottenhamCourtRoad,Late,7739,1365,3326,234,2814
728,TottenhamCourtRoad,Totalday,60290,29040,22508,2827,5915
729,TottenhamHale,Early,1485,172,7,0,1305
729,TottenhamHale,AMpeak,8817,8077,284,267,189
729,TottenhamHale,Midday,5196,2290,2155,384,368
729,TottenhamHale,PMPeak,3473,1736,1459,136,142
729,TottenhamHale,Evening,1621,1003,524,3,90
729,TottenhamHale,Late,471,170,158,2,141
729,TottenhamHale,Totalday,21063,13448,4587,792,2236
730,Totteridge&Whetsto,Early,331,0,0,0,331
730,Totteridge&Whetsto,AMpeak,1886,1550,167,152,17
730,Totteridge&Whetsto,Midday,775,385,324,67,0
730,Totteridge&Whetsto,PMPeak,610,274,212,117,8
730,Totteridge&Whetsto,Evening,155,0,95,22,38
730,Totteridge&Whetsto,Late,56,0,13,43,0
730,Totteridge&Whetsto,Totalday,3814,2208,811,401,394
731,TowerHill,Early,1218,0,0,0,1218
731,TowerHill,AMpeak,8698,7799,356,360,182
731,TowerHill,Midday,9021,2855,3425,1506,1234
731,TowerHill,PMPeak,10483,5990,2010,1113,1370
731,TowerHill,Evening,2990,1869,591,273,257
731,TowerHill,Late,1114,299,165,107,543
731,TowerHill,Totalday,33525,18813,6547,3360,4804
733,TufnellPark,Early,206,0,0,0,206
733,TufnellPark,AMpeak,2548,2265,223,32,28
733,TufnellPark,Midday,1603,734,595,134,140
733,TufnellPark,PMPeak,901,405,376,75,45
733,TufnellPark,Evening,399,27,235,71,65
733,TufnellPark,Late,272,102,90,10,70
733,TufnellPark,Totalday,5929,3533,1519,322,555
734,TurnhamGreen,Early,406,0,0,0,406
734,TurnhamGreen,AMpeak,3297,2715,279,35,269
734,TurnhamGreen,Midday,2138,1012,974,105,47
734,TurnhamGreen,PMPeak,2011,1004,856,13,137
734,TurnhamGreen,Evening,643,243,244,9,148
734,TurnhamGreen,Late,270,10,33,49,179
734,TurnhamGreen,Totalday,8766,4984,2386,211,1185
735,TurnpikeLane,Early,1887,0,0,0,1887
735,TurnpikeLane,AMpeak,6520,5871,398,95,156
735,TurnpikeLane,Midday,4233,1734,1963,242,294
735,TurnpikeLane,PMPeak,2302,845,996,195,267
735,TurnpikeLane,Evening,916,379,419,20,98
735,TurnpikeLane,Late,314,16,115,20,162
735,TurnpikeLane,Totalday,16172,8845,3891,572,2864
736,Upminster,Early,485,0,0,0,485
736,Upminster,AMpeak,1523,1277,108,0,137
736,Upminster,Midday,869,298,485,3,83
736,Upminster,PMPeak,1449,1245,65,0,140
736,Upminster,Evening,372,104,53,0,215
736,Upminster,Late,248,80,0,0,168
736,Upminster,Totalday,4945,3005,710,3,1228
737,UpminsterBridge,Early,263,0,0,0,263
737,UpminsterBridge,AMpeak,800,714,76,0,10
737,UpminsterBridge,Midday,552,184,270,25,74
737,UpminsterBridge,PMPeak,431,311,79,0,41
737,UpminsterBridge,Evening,48,0,48,0,0
737,UpminsterBridge,Late,5,4,1,0,0
737,UpminsterBridge,Totalday,2100,1212,475,25,388
738,Upney,Early,903,0,0,0,903
738,Upney,AMpeak,1954,1579,77,16,283
738,Upney,Midday,1084,694,238,0,152
738,Upney,PMPeak,543,316,47,95,85
738,Upney,Evening,178,58,8,0,112
738,Upney,Late,44,6,0,0,37
738,Upney,Totalday,4705,2652,370,111,1572
739,UptonPark,Early,2591,0,0,0,2591
739,UptonPark,AMpeak,6004,4546,476,7,975
739,UptonPark,Midday,4445,2160,1300,257,728
739,UptonPark,PMPeak,2376,1165,627,10,574
739,UptonPark,Evening,852,398,253,0,200
739,UptonPark,Late,187,9,82,0,96
739,UptonPark,Totalday,16454,8278,2738,274,5164
740,Uxbridge,Early,672,134,0,0,538
740,Uxbridge,AMpeak,2829,2418,281,124,6
740,Uxbridge,Midday,3964,1731,1651,379,203
740,Uxbridge,PMPeak,5061,3937,534,0,590
740,Uxbridge,Evening,1128,605,390,18,115
740,Uxbridge,Late,203,24,15,0,164
740,Uxbridge,Totalday,13856,8849,2871,520,1616
777,Vauxhall,Early,1631,0,0,0,1631
777,Vauxhall,AMpeak,16715,14691,1421,74,529
777,Vauxhall,Midday,11906,6699,4449,315,442
777,Vauxhall,PMPeak,15957,10624,3617,392,1324
