 RODS report2b created at 13:27:32 on 29-03-2017,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,
,,,,,,
 Report 2b - Analysis of distance by ticket type and exit station,,,,,,
 NLC,Station name,Time period,Ticket Type,Total passengers,Total passenger kilometres,Average journey length (kms)
604,Highgate            ,AM peak     ,     Total all types,1006,11255.49,11.19
604,Highgate            ,Midday      ,Daily (inc T/Card)  ,971,9597.21,9.89
604,Highgate            ,Midday      ,Weekly              ,101,988.19,9.75
604,Highgate            ,Midday      ,Periods             ,175,1806.78,10.32
604,Highgate            ,Midday      ,All Permits         ,250,1993.45,7.97
604,Highgate            ,Midday      ,Not Stated/Other    ,92,558.19,6.1
604,Highgate            ,Midday      ,     Total all types,1589,14943.82,9.41
604,Highgate            ,PM Peak     ,Daily (inc T/Card)  ,1514,12728.29,8.41
604,Highgate            ,PM Peak     ,Weekly              ,732,7660.35,10.47
604,Highgate            ,PM Peak     ,Periods             ,743,6779.38,9.12
604,Highgate            ,PM Peak     ,All Permits         ,363,3607.82,9.93
604,Highgate            ,PM Peak     ,Not Stated/Other    ,13,100.67,8.01
604,Highgate            ,PM Peak     ,     Total all types,3364,30876.51,9.18
604,Highgate            ,Evening     ,Daily (inc T/Card)  ,1223,12486.13,10.21
604,Highgate            ,Evening     ,Weekly              ,257,2350.1,9.15
604,Highgate            ,Evening     ,Periods             ,796,7590.32,9.54
604,Highgate            ,Evening     ,All Permits         ,101,924.76,9.18
604,Highgate            ,Evening     ,Not Stated/Other    ,18,131.8,7.45
604,Highgate            ,Evening     ,     Total all types,2394,23483.11,9.81
604,Highgate            ,Late        ,Daily (inc T/Card)  ,401,3570.98,8.9
604,Highgate            ,Late        ,Weekly              ,81,977.62,12.01
604,Highgate            ,Late        ,Periods             ,264,2157.8,8.19
604,Highgate            ,Late        ,All Permits         ,18,176.45,9.88
604,Highgate            ,Late        ,Not Stated/Other    ,291,3175.58,10.89
604,Highgate            ,Late        ,     Total all types,1056,10058.43,9.53
604,Highgate            ,   Total day,Daily (inc T/Card)  ,4349,41071.94,9.44
604,Highgate            ,   Total day,Weekly              ,1365,14155.74,10.37
604,Highgate            ,   Total day,Periods             ,2323,22031.33,9.49
604,Highgate            ,   Total day,All Permits         ,764,7066.23,9.24
604,Highgate            ,   Total day,Not Stated/Other    ,662,6850.59,10.34
604,Highgate            ,   Total day,     Total all types,9463,91175.83,9.63
606,Hillingdon          ,Early       ,Not Stated/Other    ,88,856.16,9.68
606,Hillingdon          ,Early       ,     Total all types,88,856.16,9.68
606,Hillingdon          ,AM peak     ,Daily (inc T/Card)  ,142,3396.4,23.93
606,Hillingdon          ,AM peak     ,Weekly              ,74,637.28,8.64
606,Hillingdon          ,AM peak     ,Periods             ,56,626.52,11.2
606,Hillingdon          ,AM peak     ,Not Stated/Other    ,106,2910.35,27.37
606,Hillingdon          ,AM peak     ,     Total all types,378,7570.55,20.03
606,Hillingdon          ,Midday      ,Daily (inc T/Card)  ,324,6824.04,21.05
606,Hillingdon          ,Midday      ,Weekly              ,75,1569.84,20.98
606,Hillingdon          ,Midday      ,Periods             ,76,1144.93,15.09
606,Hillingdon          ,Midday      ,All Permits         ,21,432.16,20.89
606,Hillingdon          ,Midday      ,     Total all types,496,9972.24,20.12
606,Hillingdon          ,PM Peak     ,Daily (inc T/Card)  ,457,12396.64,27.13
606,Hillingdon          ,PM Peak     ,Weekly              ,173,2500.37,14.47
606,Hillingdon          ,PM Peak     ,Periods             ,193,4920.92,25.51
606,Hillingdon          ,PM Peak     ,All Permits         ,149,3320.43,22.32
606,Hillingdon          ,PM Peak     ,Not Stated/Other    ,47,562.94,11.92
606,Hillingdon          ,PM Peak     ,     Total all types,1019,23701.3,23.27
606,Hillingdon          ,Evening     ,Daily (inc T/Card)  ,275,7272.46,26.42
606,Hillingdon          ,Evening     ,Weekly              ,20,166.7,8.3
606,Hillingdon          ,Evening     ,Periods             ,171,4531.55,26.44
606,Hillingdon          ,Evening     ,All Permits         ,42,1164.94,27.85
606,Hillingdon          ,Evening     ,Not Stated/Other    ,30,84.68,2.85
606,Hillingdon          ,Evening     ,     Total all types,538,13220.33,24.56
606,Hillingdon          ,Late        ,Daily (inc T/Card)  ,60,1563.48,25.92
606,Hillingdon          ,Late        ,Periods             ,38,967.06,25.77
606,Hillingdon          ,Late        ,All Permits         ,12,331.3,27.01
606,Hillingdon          ,Late        ,Not Stated/Other    ,103,2109.25,20.48
606,Hillingdon          ,Late        ,     Total all types,213,4971.09,23.33
606,Hillingdon          ,   Total day,Daily (inc T/Card)  ,1259,31453.02,24.99
606,Hillingdon          ,   Total day,Weekly              ,341,4874.19,14.27
606,Hillingdon          ,   Total day,Periods             ,534,12190.98,22.85
606,Hillingdon          ,   Total day,All Permits         ,224,5248.83,23.48
606,Hillingdon          ,   Total day,Not Stated/Other    ,375,6524.65,17.4
606,Hillingdon          ,   Total day,     Total all types,2732,60291.67,22.07
607,Holborn             ,Early       ,Daily (inc T/Card)  ,3,2.9,0.84
607,Holborn             ,Early       ,Weekly              ,1,17.24,15.48
607,Holborn             ,Early       ,Not Stated/Other    ,1337,15590.82,11.66
607,Holborn             ,Early       ,     Total all types,1342,15610.96,11.64
607,Holborn             ,AM peak     ,Daily (inc T/Card)  ,9041,81019.69,8.96
607,Holborn             ,AM peak     ,Weekly              ,5021,40601.48,8.09
607,Holborn             ,AM peak     ,Periods             ,8273,73256.31,8.85
607,Holborn             ,AM peak     ,All Permits         ,470,4358.53,9.27
607,Holborn             ,AM peak     ,Not Stated/Other    ,2679,32745.56,12.22
607,Holborn             ,AM peak     ,     Total all types,25485,231981.56,9.1
607,Holborn             ,Midday      ,Daily (inc T/Card)  ,9597,58826.15,6.13
607,Holborn             ,Midday      ,Weekly              ,4556,31463.91,6.91
607,Holborn             ,Midday      ,Periods             ,3555,24774.39,6.97
607,Holborn             ,Midday      ,All Permits         ,1237,9257.98,7.48
607,Holborn             ,Midday      ,Not Stated/Other    ,987,6725.27,6.81
607,Holborn             ,Midday      ,     Total all types,19932,131047.7,6.57
607,Holborn             ,PM Peak     ,Daily (inc T/Card)  ,4852,28484.55,5.87
607,Holborn             ,PM Peak     ,Weekly              ,1539,11164.55,7.25
607,Holborn             ,PM Peak     ,Periods             ,1651,9375.36,5.68
607,Holborn             ,PM Peak     ,All Permits         ,882,6879.4,7.8
607,Holborn             ,PM Peak     ,Not Stated/Other    ,299,3002.99,10.05
607,Holborn             ,PM Peak     ,     Total all types,9223,58906.85,6.39
607,Holborn             ,Evening     ,Daily (inc T/Card)  ,1417,7405.62,5.23
607,Holborn             ,Evening     ,Weekly              ,575,3994.85,6.95
607,Holborn             ,Evening     ,Periods             ,390,3050.59,7.82
607,Holborn             ,Evening     ,All Permits         ,225,1145.23,5.08
607,Holborn             ,Evening     ,Not Stated/Other    ,151,801.96,5.32
607,Holborn             ,Evening     ,     Total all types,2758,16398.25,5.95
607,Holborn             ,Late        ,Daily (inc T/Card)  ,141,688.83,4.89
607,Holborn             ,Late        ,Weekly              ,35,220.83,6.34
607,Holborn             ,Late        ,Periods             ,83,680.1,8.15
607,Holborn             ,Late        ,All Permits         ,4,65.47,14.78
607,Holborn             ,Late        ,Not Stated/Other    ,525,1733.79,3.3
607,Holborn             ,Late        ,     Total all types,789,3389.02,4.3
607,Holborn             ,   Total day,Daily (inc T/Card)  ,25051,176427.73,7.04
607,Holborn             ,   Total day,Weekly              ,11727,87462.86,7.46
607,Holborn             ,   Total day,Periods             ,13953,111136.75,7.97
607,Holborn             ,   Total day,All Permits         ,2819,21706.61,7.7
607,Holborn             ,   Total day,Not Stated/Other    ,5977,60600.39,10.14
607,Holborn             ,   Total day,     Total all types,59527,457334.34,7.68
608,Holland Park        ,Early       ,Not Stated/Other    ,119,1439.51,12.06
608,Holland Park        ,Early       ,     Total all types,119,1439.51,12.06
608,Holland Park        ,AM peak     ,Daily (inc T/Card)  ,485,6189.08,12.77
608,Holland Park        ,AM peak     ,Weekly              ,279,3934.16,14.12
608,Holland Park        ,AM peak     ,Periods             ,389,4237.97,10.9
608,Holland Park        ,AM peak     ,All Permits         ,22,150.51,7
608,Holland Park        ,AM peak     ,Not Stated/Other    ,306,4113.21,13.45
608,Holland Park        ,AM peak     ,     Total all types,1479,18624.93,12.59
608,Holland Park        ,Midday      ,Daily (inc T/Card)  ,679,5501.22,8.1
608,Holland Park        ,Midday      ,Weekly              ,129,1146.62,8.88
608,Holland Park        ,Midday      ,Periods             ,166,1130.88,6.81
608,Holland Park        ,Midday      ,All Permits         ,171,1345.9,7.89
608,Holland Park        ,Midday      ,Not Stated/Other    ,12,360.55,31.27
608,Holland Park        ,Midday      ,     Total all types,1157,9485.17,8.2
608,Holland Park        ,PM Peak     ,Daily (inc T/Card)  ,523,3631.26,6.95
608,Holland Park        ,PM Peak     ,Weekly              ,130,1101.04,8.47
608,Holland Park        ,PM Peak     ,Periods             ,297,2301.93,7.74
608,Holland Park        ,PM Peak     ,All Permits         ,103,632.94,6.13
608,Holland Park        ,PM Peak     ,Not Stated/Other    ,35,82.54,2.37
608,Holland Park        ,PM Peak     ,     Total all types,1088,7749.71,7.12
608,Holland Park        ,Evening     ,Daily (inc T/Card)  ,224,1535.11,6.87
608,Holland Park        ,Evening     ,Weekly              ,123,923.97,7.52
608,Holland Park        ,Evening     ,Periods             ,381,2621.58,6.89
608,Holland Park        ,Evening     ,All Permits         ,56,641.48,11.54
608,Holland Park        ,Evening     ,Not Stated/Other    ,1,3.51,4.97
608,Holland Park        ,Evening     ,     Total all types,783,5725.65,7.31
608,Holland Park        ,Late        ,Daily (inc T/Card)  ,136,743.73,5.46
608,Holland Park        ,Late        ,Weekly              ,27,219.36,8.14
608,Holland Park        ,Late        ,Periods             ,2,10.41,5.07
608,Holland Park        ,Late        ,All Permits         ,31,208.65,6.73
608,Holland Park        ,Late        ,Not Stated/Other    ,103,781.95,7.57
608,Holland Park        ,Late        ,     Total all types,299,1964.1,6.56
608,Holland Park        ,   Total day,Daily (inc T/Card)  ,2046,17600.4,8.6
608,Holland Park        ,   Total day,Weekly              ,688,7325.15,10.65
608,Holland Park        ,   Total day,Periods             ,1235,10302.77,8.34
608,Holland Park        ,   Total day,All Permits         ,382,2979.48,7.8
608,Holland Park        ,   Total day,Not Stated/Other    ,576,6781.27,11.78
608,Holland Park        ,   Total day,     Total all types,4927,44989.07,9.13
609,Holloway Road       ,Early       ,Not Stated/Other    ,114,1040.83,9.15
609,Holloway Road       ,Early       ,     Total all types,114,1040.83,9.15
609,Holloway Road       ,AM peak     ,Daily (inc T/Card)  ,884,8227.05,9.31
609,Holloway Road       ,AM peak     ,Weekly              ,478,3499.88,7.32
609,Holloway Road       ,AM peak     ,Periods             ,567,5229.29,9.23
609,Holloway Road       ,AM peak     ,All Permits         ,31,187.04,6.05
609,Holloway Road       ,AM peak     ,Not Stated/Other    ,116,1159.41,9.97
609,Holloway Road       ,AM peak     ,     Total all types,2076,18302.67,8.82
609,Holloway Road       ,Midday      ,Daily (inc T/Card)  ,1606,11418.96,7.11
609,Holloway Road       ,Midday      ,Weekly              ,499,4982.74,9.98
609,Holloway Road       ,Midday      ,Periods             ,633,4543.4,7.18
609,Holloway Road       ,Midday      ,All Permits         ,108,1010.48,9.34
609,Holloway Road       ,Midday      ,Not Stated/Other    ,126,1141.67,9.08
609,Holloway Road       ,Midday      ,     Total all types,2973,23097.25,7.77
609,Holloway Road       ,PM Peak     ,Daily (inc T/Card)  ,1000,8295.83,8.3
609,Holloway Road       ,PM Peak     ,Weekly              ,718,4905.28,6.83
609,Holloway Road       ,PM Peak     ,Periods             ,712,4389.44,6.16
609,Holloway Road       ,PM Peak     ,All Permits         ,61,417.39,6.89
609,Holloway Road       ,PM Peak     ,Not Stated/Other    ,282,1522.08,5.4
609,Holloway Road       ,PM Peak     ,     Total all types,2772,19530.02,7.04
609,Holloway Road       ,Evening     ,Daily (inc T/Card)  ,548,4490,8.19
609,Holloway Road       ,Evening     ,Weekly              ,169,1226.15,7.24
609,Holloway Road       ,Evening     ,Periods             ,744,6230.39,8.37
609,Holloway Road       ,Evening     ,All Permits         ,151,890.45,5.89
609,Holloway Road       ,Evening     ,Not Stated/Other    ,207,1250.13,6.04
609,Holloway Road       ,Evening     ,     Total all types,1820,14087.12,7.74
609,Holloway Road       ,Late        ,Daily (inc T/Card)  ,269,1798.55,6.69
609,Holloway Road       ,Late        ,Weekly              ,249,1401.85,5.64
609,Holloway Road       ,Late        ,Periods             ,170,1017.37,6
609,Holloway Road       ,Late        ,All Permits         ,7,23.8,3.53
609,Holloway Road       ,Late        ,Not Stated/Other    ,233,2100.24,9.02
609,Holloway Road       ,Late        ,     Total all types,927,6341.81,6.84
609,Holloway Road       ,   Total day,Daily (inc T/Card)  ,4306,34230.39,7.95
609,Holloway Road       ,   Total day,Weekly              ,2114,16015.9,7.58
609,Holloway Road       ,   Total day,Periods             ,2826,21409.89,7.58
609,Holloway Road       ,   Total day,All Permits         ,358,2529.16,7.07
609,Holloway Road       ,   Total day,Not Stated/Other    ,1078,8214.36,7.62
609,Holloway Road       ,   Total day,     Total all types,10681,82399.7,7.71
610,Hornchurch          ,Early       ,All Permits         ,7,28.07,3.85
610,Hornchurch          ,Early       ,Not Stated/Other    ,28,112.44,3.96
610,Hornchurch          ,Early       ,     Total all types,36,140.51,3.94
610,Hornchurch          ,AM peak     ,Daily (inc T/Card)  ,140,2662.54,18.99
610,Hornchurch          ,AM peak     ,Weekly              ,32,451.96,14.28
610,Hornchurch          ,AM peak     ,Periods             ,176,2107.18,11.96
610,Hornchurch          ,AM peak     ,All Permits         ,49,249.59,5.14
610,Hornchurch          ,AM peak     ,Not Stated/Other    ,14,213,15.55
610,Hornchurch          ,AM peak     ,     Total all types,410,5684.27,13.85
610,Hornchurch          ,Midday      ,Daily (inc T/Card)  ,252,3592.43,14.28
610,Hornchurch          ,Midday      ,Weekly              ,168,2569.92,15.27
610,Hornchurch          ,Midday      ,Periods             ,108,2557.57,23.78
610,Hornchurch          ,Midday      ,All Permits         ,69,615.25,8.95
610,Hornchurch          ,Midday      ,Not Stated/Other    ,56,509.62,9.07
610,Hornchurch          ,Midday      ,     Total all types,652,9844.79,15.09
610,Hornchurch          ,PM Peak     ,Daily (inc T/Card)  ,516,8321.11,16.14
610,Hornchurch          ,PM Peak     ,Weekly              ,303,6198.57,20.47
610,Hornchurch          ,PM Peak     ,Periods             ,827,7876.97,9.53
610,Hornchurch          ,PM Peak     ,All Permits         ,150,4417.07,29.36
610,Hornchurch          ,PM Peak     ,Not Stated/Other    ,75,594.82,7.9
610,Hornchurch          ,PM Peak     ,     Total all types,1871,27408.54,14.65
610,Hornchurch          ,Evening     ,Daily (inc T/Card)  ,219,5694.36,26.05
610,Hornchurch          ,Evening     ,Weekly              ,114,2912.61,25.57
610,Hornchurch          ,Evening     ,Periods             ,77,1459.04,19.07
610,Hornchurch          ,Evening     ,All Permits         ,36,281.16,7.83
610,Hornchurch          ,Evening     ,Not Stated/Other    ,156,1760.23,11.26
610,Hornchurch          ,Evening     ,     Total all types,601,12107.4,20.14
610,Hornchurch          ,Late        ,Daily (inc T/Card)  ,38,1382.15,36.69
610,Hornchurch          ,Late        ,Periods             ,35,821.06,23.46
610,Hornchurch          ,Late        ,All Permits         ,94,535.86,5.68
610,Hornchurch          ,Late        ,Not Stated/Other    ,132,2048.7,15.55
610,Hornchurch          ,Late        ,     Total all types,299,4787.77,16.03
610,Hornchurch          ,   Total day,Daily (inc T/Card)  ,1164,21652.59,18.61
610,Hornchurch          ,   Total day,Weekly              ,617,12133.06,19.67
610,Hornchurch          ,   Total day,Periods             ,1222,14821.82,12.13
610,Hornchurch          ,   Total day,All Permits         ,405,6127,15.12
610,Hornchurch          ,   Total day,Not Stated/Other    ,462,5238.81,11.35
610,Hornchurch          ,   Total day,     Total all types,3869,59973.28,15.5
611,Hounslow Central    ,Early       ,Periods             ,1,17.05,20.13
611,Hounslow Central    ,Early       ,Not Stated/Other    ,82,1211.24,14.85
611,Hounslow Central    ,Early       ,     Total all types,82,1228.29,14.9
611,Hounslow Central    ,AM peak     ,Daily (inc T/Card)  ,368,5527.19,15.01
611,Hounslow Central    ,AM peak     ,Weekly              ,227,4630.74,20.37
611,Hounslow Central    ,AM peak     ,Periods             ,210,4532.37,21.58
611,Hounslow Central    ,AM peak     ,All Permits         ,32,313.97,9.71
611,Hounslow Central    ,AM peak     ,Not Stated/Other    ,274,5376.01,19.65
611,Hounslow Central    ,AM peak     ,     Total all types,1112,20380.28,18.33
611,Hounslow Central    ,Midday      ,Daily (inc T/Card)  ,462,5034.81,10.89
611,Hounslow Central    ,Midday      ,Weekly              ,391,3855.02,9.85
611,Hounslow Central    ,Midday      ,Periods             ,241,3724.08,15.46
611,Hounslow Central    ,Midday      ,All Permits         ,105,712.93,6.78
611,Hounslow Central    ,Midday      ,Not Stated/Other    ,82,1866.52,22.79
611,Hounslow Central    ,Midday      ,     Total all types,1281,15193.36,11.86
611,Hounslow Central    ,PM Peak     ,Daily (inc T/Card)  ,776,14210.62,18.31
611,Hounslow Central    ,PM Peak     ,Weekly              ,742,11413.17,15.38
611,Hounslow Central    ,PM Peak     ,Periods             ,366,5358.34,14.65
611,Hounslow Central    ,PM Peak     ,All Permits         ,21,239.24,11.49
611,Hounslow Central    ,PM Peak     ,Not Stated/Other    ,114,2643.87,23.29
611,Hounslow Central    ,PM Peak     ,     Total all types,2018,33865.24,16.78
611,Hounslow Central    ,Evening     ,Daily (inc T/Card)  ,577,7862.21,13.63
611,Hounslow Central    ,Evening     ,Weekly              ,202,3345.8,16.56
611,Hounslow Central    ,Evening     ,Periods             ,267,5636.63,21.09
611,Hounslow Central    ,Evening     ,All Permits         ,46,1029.68,22.36
611,Hounslow Central    ,Evening     ,Not Stated/Other    ,69,1780.97,25.68
611,Hounslow Central    ,Evening     ,     Total all types,1161,19655.29,16.92
611,Hounslow Central    ,Late        ,Daily (inc T/Card)  ,234,3184.32,13.59
611,Hounslow Central    ,Late        ,Weekly              ,128,2093.48,16.38
611,Hounslow Central    ,Late        ,Periods             ,59,382.84,6.51
611,Hounslow Central    ,Late        ,Not Stated/Other    ,79,1557.95,19.78
611,Hounslow Central    ,Late        ,     Total all types,500,7218.59,14.44
611,Hounslow Central    ,   Total day,Daily (inc T/Card)  ,2418,35819.15,14.81
611,Hounslow Central    ,   Total day,Weekly              ,1690,25338.21,14.99
611,Hounslow Central    ,   Total day,Periods             ,1143,19651.31,17.19
611,Hounslow Central    ,   Total day,All Permits         ,204,2295.82,11.23
611,Hounslow Central    ,   Total day,Not Stated/Other    ,699,14436.56,20.66
611,Hounslow Central    ,   Total day,     Total all types,6155,97541.05,15.85
612,Hounslow East       ,Early       ,Periods             ,24,22.6,0.96
612,Hounslow East       ,Early       ,Not Stated/Other    ,84,1314.7,15.63
612,Hounslow East       ,Early       ,     Total all types,108,1337.3,12.42
612,Hounslow East       ,AM peak     ,Daily (inc T/Card)  ,133,1386.06,10.44
612,Hounslow East       ,AM peak     ,Weekly              ,206,3071.03,14.93
612,Hounslow East       ,AM peak     ,Periods             ,166,2204.89,13.27
612,Hounslow East       ,AM peak     ,All Permits         ,14,84.42,5.82
612,Hounslow East       ,AM peak     ,Not Stated/Other    ,186,3127.53,16.78
612,Hounslow East       ,AM peak     ,     Total all types,705,9873.93,14
612,Hounslow East       ,Midday      ,Daily (inc T/Card)  ,368,5218.04,14.17
612,Hounslow East       ,Midday      ,Weekly              ,440,7228.48,16.44
612,Hounslow East       ,Midday      ,Periods             ,154,2159.25,14.04
612,Hounslow East       ,Midday      ,All Permits         ,42,641.95,15.16
612,Hounslow East       ,Midday      ,Not Stated/Other    ,107,1841.89,17.15
612,Hounslow East       ,Midday      ,     Total all types,1112,17089.61,15.37
612,Hounslow East       ,PM Peak     ,Daily (inc T/Card)  ,703,12881.97,18.34
612,Hounslow East       ,PM Peak     ,Weekly              ,322,5122.15,15.89
612,Hounslow East       ,PM Peak     ,Periods             ,586,9324.55,15.9
612,Hounslow East       ,PM Peak     ,All Permits         ,156,2342.06,15.03
612,Hounslow East       ,PM Peak     ,Not Stated/Other    ,465,9782.03,21.05
612,Hounslow East       ,PM Peak     ,     Total all types,2232,39452.76,17.68
612,Hounslow East       ,Evening     ,Daily (inc T/Card)  ,578,9458.84,16.36
612,Hounslow East       ,Evening     ,Weekly              ,225,2781.69,12.38
612,Hounslow East       ,Evening     ,Periods             ,197,3771.85,19.18
612,Hounslow East       ,Evening     ,Not Stated/Other    ,387,8789.9,22.69
612,Hounslow East       ,Evening     ,     Total all types,1387,24805.54,17.88
612,Hounslow East       ,Late        ,Daily (inc T/Card)  ,53,858.5,16.16
612,Hounslow East       ,Late        ,Weekly              ,86,1689.67,19.66
612,Hounslow East       ,Late        ,Periods             ,112,1775.4,15.92
612,Hounslow East       ,Late        ,All Permits         ,93,1714.27,18.42
612,Hounslow East       ,Late        ,Not Stated/Other    ,316,6037.1,19.11
612,Hounslow East       ,Late        ,     Total all types,660,12074.94,18.31
612,Hounslow East       ,   Total day,Daily (inc T/Card)  ,1835,29803.41,16.24
612,Hounslow East       ,   Total day,Weekly              ,1278,19893.02,15.56
612,Hounslow East       ,   Total day,Periods             ,1238,19258.54,15.56
612,Hounslow East       ,   Total day,All Permits         ,306,4785.96,15.65
612,Hounslow East       ,   Total day,Not Stated/Other    ,1546,30893.15,19.98
612,Hounslow East       ,   Total day,     Total all types,6203,104634.08,16.87
613,Hounslow West       ,Early       ,Not Stated/Other    ,80,712.99,8.89
613,Hounslow West       ,Early       ,     Total all types,80,712.99,8.89
613,Hounslow West       ,AM peak     ,Daily (inc T/Card)  ,125,1242.52,9.96
613,Hounslow West       ,AM peak     ,Weekly              ,37,335.84,9.04
613,Hounslow West       ,AM peak     ,Periods             ,149,2322.46,15.61
613,Hounslow West       ,AM peak     ,All Permits         ,2,7.02,2.9
613,Hounslow West       ,AM peak     ,Not Stated/Other    ,96,1489.6,15.47
613,Hounslow West       ,AM peak     ,     Total all types,409,5397.44,13.18
613,Hounslow West       ,Midday      ,Daily (inc T/Card)  ,542,8361.09,15.42
613,Hounslow West       ,Midday      ,Weekly              ,227,1888.94,8.31
613,Hounslow West       ,Midday      ,Periods             ,104,1559.64,14.96
613,Hounslow West       ,Midday      ,All Permits         ,116,2375.29,20.52
613,Hounslow West       ,Midday      ,Not Stated/Other    ,37,1002.94,27.46
613,Hounslow West       ,Midday      ,     Total all types,1026,15187.9,14.8
613,Hounslow West       ,PM Peak     ,Daily (inc T/Card)  ,630,13707.02,21.77
613,Hounslow West       ,PM Peak     ,Weekly              ,369,5337.09,14.45
613,Hounslow West       ,PM Peak     ,Periods             ,348,6776.12,19.48
613,Hounslow West       ,PM Peak     ,All Permits         ,340,6670.35,19.61
613,Hounslow West       ,PM Peak     ,Not Stated/Other    ,287,7958.08,27.74
613,Hounslow West       ,PM Peak     ,     Total all types,1974,40448.66,20.49
613,Hounslow West       ,Evening     ,Daily (inc T/Card)  ,517,9437.04,18.25
613,Hounslow West       ,Evening     ,Weekly              ,219,5640.77,25.81
613,Hounslow West       ,Evening     ,Periods             ,284,5172.25,18.23
613,Hounslow West       ,Evening     ,All Permits         ,47,1051.73,22.57
613,Hounslow West       ,Evening     ,Not Stated/Other    ,148,3095.24,20.86
613,Hounslow West       ,Evening     ,     Total all types,1214,24397.03,20.09
613,Hounslow West       ,Late        ,Daily (inc T/Card)  ,218,3501.17,16.03
613,Hounslow West       ,Late        ,Weekly              ,71,721.04,10.13
613,Hounslow West       ,Late        ,Periods             ,63,954.05,15.25
613,Hounslow West       ,Late        ,All Permits         ,13,174.62,13.54
613,Hounslow West       ,Late        ,Not Stated/Other    ,232,3897.65,16.8
613,Hounslow West       ,Late        ,     Total all types,597,9248.53,15.49
613,Hounslow West       ,   Total day,Daily (inc T/Card)  ,2032,36248.84,17.84
613,Hounslow West       ,   Total day,Weekly              ,923,13923.68,15.08
613,Hounslow West       ,   Total day,Periods             ,947,16784.52,17.72
613,Hounslow West       ,   Total day,All Permits         ,518,10279.01,19.85
613,Hounslow West       ,   Total day,Not Stated/Other    ,880,18156.5,20.62
613,Hounslow West       ,   Total day,     Total all types,5301,95392.55,18
614,Hyde Park Corner    ,Early       ,Not Stated/Other    ,248,2845.16,11.49
614,Hyde Park Corner    ,Early       ,     Total all types,248,2845.16,11.49
614,Hyde Park Corner    ,AM peak     ,Daily (inc T/Card)  ,943,8685.61,9.21
614,Hyde Park Corner    ,AM peak     ,Weekly              ,583,5074.86,8.7
614,Hyde Park Corner    ,AM peak     ,Periods             ,1106,11156.02,10.09
614,Hyde Park Corner    ,AM peak     ,All Permits         ,45,280.9,6.18
614,Hyde Park Corner    ,AM peak     ,Not Stated/Other    ,474,6381.66,13.47
614,Hyde Park Corner    ,AM peak     ,     Total all types,3151,31579.05,10.02
614,Hyde Park Corner    ,Midday      ,Daily (inc T/Card)  ,1693,12404.92,7.33
614,Hyde Park Corner    ,Midday      ,Weekly              ,339,1670.23,4.93
614,Hyde Park Corner    ,Midday      ,Periods             ,429,3143.16,7.32
614,Hyde Park Corner    ,Midday      ,All Permits         ,175,1610.2,9.21
614,Hyde Park Corner    ,Midday      ,Not Stated/Other    ,371,3224.62,8.69
614,Hyde Park Corner    ,Midday      ,     Total all types,3007,22053.13,7.33
614,Hyde Park Corner    ,PM Peak     ,Daily (inc T/Card)  ,639,7489.92,11.72
614,Hyde Park Corner    ,PM Peak     ,Weekly              ,114,318.66,2.78
614,Hyde Park Corner    ,PM Peak     ,Periods             ,150,543.52,3.63
614,Hyde Park Corner    ,PM Peak     ,All Permits         ,33,268.12,8.05
614,Hyde Park Corner    ,PM Peak     ,Not Stated/Other    ,537,2261.43,4.21
614,Hyde Park Corner    ,PM Peak     ,     Total all types,1473,10881.65,7.38
614,Hyde Park Corner    ,Evening     ,Daily (inc T/Card)  ,166,1055.61,6.36
614,Hyde Park Corner    ,Evening     ,Weekly              ,81,468.58,5.78
614,Hyde Park Corner    ,Evening     ,Periods             ,181,1051.49,5.79
614,Hyde Park Corner    ,Evening     ,All Permits         ,63,484.71,7.66
614,Hyde Park Corner    ,Evening     ,Not Stated/Other    ,81,209.76,2.59
614,Hyde Park Corner    ,Evening     ,     Total all types,573,3270.15,5.71
614,Hyde Park Corner    ,Late        ,Daily (inc T/Card)  ,63,345.67,5.51
614,Hyde Park Corner    ,Late        ,Weekly              ,14,38.72,2.83
614,Hyde Park Corner    ,Late        ,Periods             ,2,15.54,6.38
614,Hyde Park Corner    ,Late        ,All Permits         ,25,60.16,2.37
614,Hyde Park Corner    ,Late        ,Not Stated/Other    ,65,565,8.64
614,Hyde Park Corner    ,Late        ,     Total all types,170,1025.09,6.04
614,Hyde Park Corner    ,   Total day,Daily (inc T/Card)  ,3504,29981.73,8.56
614,Hyde Park Corner    ,   Total day,Weekly              ,1131,7571.05,6.69
614,Hyde Park Corner    ,   Total day,Periods             ,1869,15909.73,8.51
614,Hyde Park Corner    ,   Total day,All Permits         ,342,2704.09,7.9
614,Hyde Park Corner    ,   Total day,Not Stated/Other    ,1775,15487.63,8.72
614,Hyde Park Corner    ,   Total day,     Total all types,8622,71654.23,8.31
615,Ickenham            ,Early       ,Not Stated/Other    ,24,228.2,9.43
615,Ickenham            ,Early       ,     Total all types,24,228.2,9.43
615,Ickenham            ,AM peak     ,Daily (inc T/Card)  ,65,271.26,4.14
615,Ickenham            ,AM peak     ,Weekly              ,11,202.11,18.05
615,Ickenham            ,AM peak     ,Periods             ,204,3350.39,16.44
615,Ickenham            ,AM peak     ,All Permits         ,10,27.85,2.82
615,Ickenham            ,AM peak     ,Not Stated/Other    ,18,293.97,16.01
