 RODS report2c created at 13:27:35 on 29-03-2017,,,,,,,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
 Report 2c - Analysis by egress mode and station,,,,,,,,,,,,,,
 NLC, station name, time period,NR/DLR/ Tram         ,Bus/ Coach           ,Bicycle             ,Motorcycle          ,Car/Van Parked      ,Car/Van driven away ,Walked              ,Taxi/ Minicab        ,RiverBus/ Ferry      ,Other               ,Not Stated          ,     Total all modes
852,Canary Wharf        ,PM Peak     ,2542,1165,61,1,0,92,4902,17,0,0,2118,10898
852,Canary Wharf        ,Evening     ,1043,1149,2,0,0,16,2142,86,0,60,1085,5583
852,Canary Wharf        ,Late        ,681,333,0,0,0,41,1031,28,0,4,887,3006
852,Canary Wharf        ,   Total day,10005,3679,77,6,32,312,75882,146,3,235,9785,100162
884,Canning Town        ,Early       ,2160,94,0,0,0,0,315,9,0,0,215,2793
884,Canning Town        ,AM peak     ,8262,686,0,0,0,28,1178,175,0,5,461,10796
884,Canning Town        ,Midday      ,8344,916,0,0,42,1,558,0,0,21,2082,11966
884,Canning Town        ,PM Peak     ,6473,2034,0,0,145,30,1259,0,0,26,4053,14020
884,Canning Town        ,Evening     ,3111,1277,0,0,4,32,1425,0,0,0,1051,6899
884,Canning Town        ,Late        ,1085,644,0,0,152,0,290,0,0,0,644,2816
884,Canning Town        ,   Total day,29436,5649,0,0,344,92,5026,184,0,52,8507,49290
536,Cannon Street       ,Early       ,10,3,1,0,3,0,374,0,0,0,5,397
536,Cannon Street       ,AM peak     ,457,21,6,0,22,42,4204,0,0,10,238,5001
536,Cannon Street       ,Midday      ,451,100,0,0,0,0,1796,0,0,0,446,2793
536,Cannon Street       ,PM Peak     ,2385,54,0,0,1,0,1275,0,0,19,517,4250
536,Cannon Street       ,Evening     ,466,0,0,0,0,0,12,0,0,0,29,508
536,Cannon Street       ,Late        ,0,0,0,0,0,0,629,0,0,0,12,641
536,Cannon Street       ,   Total day,3770,178,7,0,26,42,8290,0,0,29,1247,13590
537,Canons Park         ,Early       ,0,0,0,0,0,0,48,0,0,0,0,48
537,Canons Park         ,AM peak     ,0,49,0,0,0,0,422,0,0,0,6,478
537,Canons Park         ,Midday      ,0,118,0,0,20,55,291,5,0,0,235,724
537,Canons Park         ,PM Peak     ,0,243,0,0,235,82,975,0,0,0,451,1986
537,Canons Park         ,Evening     ,0,175,0,0,139,45,598,49,0,0,111,1118
