 RODS report1b created at 13:27:06 on 29-03-2017,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,
 ,,,,,,,,
 Report 1b - Analysis by ticket type and station,,,,,,,,
 NLC,Station name,Time period,Daily (inc T/Card)  ,Weekly              ,Periods             ,All Permits         ,Not Stated /Other    ,Total all types
552,Colliers Wood       ,Late        ,0,0,36,0,126,162
552,Colliers Wood       ,   Total day,2362,3341,2736,361,1890,10690
553,Covent Garden       ,Early       ,10,0,0,0,27,37
553,Covent Garden       ,AM peak     ,351,191,218,28,45,834
553,Covent Garden       ,Midday      ,2778,850,1057,331,466,5481
553,Covent Garden       ,PM Peak     ,2717,1837,1274,355,571,6755
553,Covent Garden       ,Evening     ,2020,932,1451,89,122,4613
553,Covent Garden       ,Late        ,2060,570,542,300,716,4188
553,Covent Garden       ,   Total day,9936,4380,4542,1102,1947,21908
554,Croxley             ,Early       ,34,0,5,2,196,237
554,Croxley             ,AM peak     ,625,150,213,15,3,1006
554,Croxley             ,Midday      ,292,0,42,18,46,398
554,Croxley             ,PM Peak     ,151,3,29,1,111,294
554,Croxley             ,Evening     ,25,0,6,4,2,36
554,Croxley             ,Late        ,2,0,0,6,1,9
554,Croxley             ,   Total day,1129,153,294,46,358,1980
555,Dagenham East       ,Early       ,16,48,79,17,877,1037
555,Dagenham East       ,AM peak     ,395,256,873,229,179,1931
555,Dagenham East       ,Midday      ,373,313,68,93,251,1098
555,Dagenham East       ,PM Peak     ,133,294,160,40,32,659
555,Dagenham East       ,Evening     ,39,0,88,0,96,224
555,Dagenham East       ,Late        ,0,0,0,0,57,57
555,Dagenham East       ,   Total day,957,911,1268,379,1491,5006
556,Dagenham Heathway   ,Early       ,91,19,9,0,2011,2130
556,Dagenham Heathway   ,AM peak     ,886,999,1180,95,327,3488
556,Dagenham Heathway   ,Midday      ,779,595,347,277,426,2425
556,Dagenham Heathway   ,PM Peak     ,333,124,295,52,456,1259
556,Dagenham Heathway   ,Evening     ,195,0,75,36,147,453
556,Dagenham Heathway   ,Late        ,0,0,0,0,166,166
556,Dagenham Heathway   ,   Total day,2283,1737,1906,460,3533,9919
557,Debden              ,Early       ,0,0,0,0,540,540
557,Debden              ,AM peak     ,793,209,583,34,22,1641
557,Debden              ,Midday      ,262,184,252,8,350,1056
557,Debden              ,PM Peak     ,679,16,92,6,120,912
557,Debden              ,Evening     ,0,14,119,0,48,181
557,Debden              ,Late        ,0,0,0,0,19,19
557,Debden              ,   Total day,1734,423,1046,48,1098,4348
558,Dollis Hill         ,Early       ,0,0,0,0,538,538
558,Dollis Hill         ,AM peak     ,519,1119,774,65,141,2618
558,Dollis Hill         ,Midday      ,464,834,283,83,178,1842
558,Dollis Hill         ,PM Peak     ,610,342,182,70,132,1335
558,Dollis Hill         ,Evening     ,140,86,163,20,53,463
558,Dollis Hill         ,Late        ,0,1,10,0,105,116
558,Dollis Hill         ,   Total day,1733,2383,1412,237,1147,6912
560,Ealing Broadway     ,Early       ,18,20,32,0,2965,3035
560,Ealing Broadway     ,AM peak     ,4823,2585,3956,600,901,12865
560,Ealing Broadway     ,Midday      ,3462,1327,1061,760,608,7218
560,Ealing Broadway     ,PM Peak     ,2629,974,812,421,134,4970
560,Ealing Broadway     ,Evening     ,744,473,483,65,69,1834
560,Ealing Broadway     ,Late        ,93,142,242,7,95,579
